Street,Address,rent_cold,additional_cost,free_from,distance,gadgets,female_roommates,male_roommates,divers_roommates,room_description,location_description,flat_live,additional,smoker,accessible,kind_of_flat,Url,type,district,size,price,link
 PS: Da in unserem Zimmer doch ein paar Pflanzen leben, wäre es schön, wenn Du dich in diesem Monat auch um das regelmäßige Gießen kümmern würdest.",0.0,0,"Studenten-WG, keine Zweck-WG, gemischte WG, Vegetarisch/Vegan, Internationals welcome",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Volkmarsdorf.10178782.html,4er WG,Volkmarsdorf,    13,300 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Volkmarsdorf.10178782.html

Rolf-Axen-Straße,04229 Leipzig Plagwitz,229,104,01.08.2023,5,"Waschmaschine,Keller",0,1,0.0," Hey du :) 
 Das Zimmer ist 15m² groß, wird leer übergeben, und bietet somit gute Möglichkeiten sich auszubreiten und wohlzufühlen. Durch die zwei Fenster mit Oberlicht strahlt ab dem Nachmittag die Sonne in das Zimmer, worüber sich deine Pflanzen, die du vlt mitbringst, riesig freuen werden. Aus dem Fenster schaust du auf das Grün des ehemaligen Plagwitzer Güterbahnhofs. 
 Des Weiteren bietet die Wohnung ein großes Bad mit Dusche und Badewanne und eine gut ausgestattete Küche."," Deine zukünftige WG liegt auf der Grenze zwischen Plagwitz und Kleinzschocher. Ich finde die Lage echt top! Hier ein paar Argumente:  
 - Man ist richtig gut angebunden, vom Adler (7min zu Fuß entfernt) kommt man über all hin ohne umzusteigen. 
 - Es ist super grün hier. Zum einen gibt es einen riesigen Park in der Nähe, zum anderen aber auch direkt hinter dem Haus.  
 - Man ist in 5min mit dem Rad auf der Karl-Heine, wo es Bars und Cafés gibt. Auch befinden sich Clubs wie das elipamanoke in der Nähe.  
 - In 15min ist man mit dem Rad am Cossi 
 Sonst ist alles alltäglichein max. 10min zu Fuß erreichbar.","Zusammen wohnen wirst du mit mir: Ich bin Paul, 22 Jahre alt und studiere noch im Bachelor, aber ab nächstem Semester im Master Soziologie. Ich würde mich als liebe und aufgeschlossene Person bezeichnen. Wenn ich mal nichts für die Uni mache oder arbeite, bin ich Bouldern oder treffe mich irgendwo mit Freund*innen. Oft koche ich abends was, wo du gerne dazukommen kannst.
 Generell wäre mir wichtig, dass man nicht aneinander vorbei lebt. Ich würde mich freuen, wenn man auch mal was gemeinsam unternimmt sei es nen Kaffee trinken, spazieren, etc... Wie wir das umsetzt, können wir ja gemeinsam besprechen. Ich freue mich auf deine Ideen und Vorschläge."," Die Ablöse beträgt 100€. Diese setzt sich zum einen aus 50€ zusammen, die meine ausziehende Mitbewohnerin noch gerne für die neue Herdplatte haben möchte. Zum anderen möchte der Vermieter 100€ für den Mietwechsel haben, welche 50/50 zwischen dir und meiner  Mitbewohnerin aufgeteilt werden.  
 Wenn das all-in-all nice für dich klingt, dann schreib mir und stell dich kurz vor. 
 Ich freu mich von dir zu hören :) 
 Liebe Grüße 
 Paul",,0,keine Zweck-WG,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Plagwitz.8854197.html,2er WG,Plagwitz,    15,333 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Plagwitz.8854197.html

Eduardstraße 8,04229 Leipzig Plagwitz,450,30,21.06.2023,2,"Waschmaschine,Fahrradkeller,Aufzug",,,," Wir bieten clever möblierte Apartments für Studierende oder Auszubildende. 
 Preis inkl. Ausstattung mit Bett und Matratze, Fernseher, Schreibtisch, Stuhl, Steh- und Schreibtischlampe, Regalen, Kleiderschrank, Vorhängen, Deckenlampen, Küchenzeile mit Mikrowelle, Cerankochfeld, Dunstabzugshaube, Kühlschrank, Spüle und Küchenschrank. 
 Weitere Details findest Du auf unserer Website: https://www.smartments-student.de/standorte/leipzig-joachim-wach-haus 
 Wir freuen uns über Deine Anfrage! 
 We offer smartly furnished flats for students or trainees. 
 Price includes furnishings with bed and mattress, TV, desk, chair, standing and desk lamp, shelves, wardrobe, curtains, ceiling lamps, kitchenette with microwave, ceramic hob, extractor bonnet, fridge, sink and kitchen cupboard. 
 Further details can be found on our website: https://www.smartments-student.de/standorte/leipzig-joachim-wach-haus 
 We look forward to your enquiry!"," Das Joachim-Wach-Haus liegt in zentraler Lage im besonders bei Studenten beliebten Stadtteil Plagwitz. Der erholsame Clara-Zetkin-Park befindetsich in unmittelbarer Nähe und lädt zum Grillen, Freunde treffen und Spazierengehen ein. In weniger als zehn Fahrradminuten gelangst Du in die angesagte Südvorstadt - mit jeder Menge Cafés, Bars, Restaurants und Einkaufsmöglichkeiten. 
 The Joachim Wach House is centrally located in the Plagwitz district, which is particularly popular with students. The relaxing Clara Zetkin Park is in the immediate vicinity and invites you to barbecue, meet friends and go for a walk. In less than ten minutes by bike, you can reach the trendy Südvorstadt district - with lots of cafés, bars, restaurants and shopping opportunities.",," Wenn wir Dein Interesse geweckt haben, bewerbe Dich gerne über unsere Website: https://www.smartments-student.de/anfrage 
 If we have piqued your interest, please feel free to apply via our website: https://www.smartments-student.de/anfrage",,1,,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Leipzig-Plagwitz.9498600.html,1-Zimmer-Wohnung  ,Plagwitz,    16,480 ,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Leipzig-Plagwitz.9498600.html

Comeniusstraße 25,04315 Leipzig Neustadt-Neuschönefeld,455,50,21.06.2023,2,"Waschmaschine,Spülmaschine,Balkon,Gartenmitbenutzung",2,0,0.0," In dem Haus befinden sich 8 WG! Hier tobt das Leben. 
 Es gibt ein freies Zimmer Nr.2 in der Wohnung Nummer 4. Dieses Zimmer hat knapp 18 qm.und kostet 505,00 € warm 
 Es gibt ein freies Zimmer Nr.5 in der Wohnung Nummer 3. Dieses Zimmer hat knapp6 qm und kostet 330,00 € warm."," Die Wohnung liegt in Neustadt-Neuschönefeld, nahe dem Zentrum Ost. Dies ist eine sehr zentrale Lage, direkt an der Eisenbahnstraße. Die Eisenbahnstraße ist eine junge und Hippe Straße, die viele kleine Cafés, Bars, 
 Restaurantsgeprägt ist. Bis zum Zentrum sind es circa 9 Minuten mit dem Fahrrad. Die ÖPNV Anbindung (Eisenbahnstraße) ist super. In der nähe sind Grünflächen (z.B. Rabet Park) und Einkaufsmöglichkeiten wie der nahe gelegene Edeka.","Ich bin selbst der Vermieter, lebe jedoch nicht in der WG. 
 Jeder Mieter erhält einen eigenen Mietvertrag für sein Zimmer. Somit haftet ihr nicht für die Miete der anderen Bewohner, falls ein Zimmer leer steht und könnt unkompliziert kündigen. 
 In Zimmer 1 wohnt Erim, der eine Ausbildung macht. In Zimmer 3 wohnt Georg, er studiert.",,0.0,0,"Studenten-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Neustadt-Neuschoenefeld.10117928.html,3er WG,Neustadt-Neuschönefeld,    18,505 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Neustadt-Neuschoenefeld.10117928.html

Paulinenstr. 9,04315 Leipzig Volkmarsdorf,599,250,01.07.2023,1,"Waschmaschine,Spülmaschine,Gartenmitbenutzung,Fahrradkeller",,,," Guten Tag, 
 ich biete eine komplette  2 ZKB Altbauwohnung an,  
 eine schöne 2 Raumwohnung mit Bad inkl. Waschmaschine (AEG) und Küche (inkl.Edelstahl-Spültisch, Kühlschrank (Liebherr),  Herd (Bosch) und  neuer Geschirrspülmaschine (Bosch). 
 Die Wohnung befindet sich in einem sanierten Altbau.  
 Das Haus liegt in der Paulinenstraße, einer ruhigen Seitenstrasse mit zwei Straßenbahnhaltestellen in unmittelbarer Nähe (ca. 150 m Entfernung, direkte Verbindung zum HBF und zur Uni).  
 Citynah, ca. 3 km zur City & Uni, beste Straßenbahnverbindung Linie 7, 8. 
 Die S-Bahn Station Leipzig-Sellerhausen ist in wenigen Minuten zu Fuß erreichen. 
 Die Fahrtzeit zum Hbf Leipzig beträgt 4 Minuten. 
 Die Wohnung liegt im 1.OG, ist ruhig und hell.  
 Der Grundriss ist quadratisch praktisch, beide Zimmer sind in etwa gleich groß.  
 Beide Zimmer , Küche und Bad (mit Badwanne) verfügen über große Isolier-Fenster und Zentralheizung.  
 Kaltmiete:599 €  
 Nebenkostenvorauszahlung:250 €  
 Gesamtmiete:849 € 
 Bei den Nebenkosten handelt es sich um eine Vorauszahlung. 
 Es gibt jedes Jahr eine Abrechnung. Bei normalem Verbrauch kann man mit 250 €/ Monat rechnen.  
 Ist der tatsächliche Verbrauch geringer als die Nebenkostenvorauszahlung, bekommt der Mieter die Ersparnis wieder rückerstattet. 
 Dies wird im Mietvertrag auch vereinbart.  
 Insgesamt eine schöne Wohnung in gutem Zustand. 
 Die Miete bezieht sich auf die gesamte Wohnung. 
 Es fallen keine Maklerprovisionen an. 
 Sehr interessantes und beliebtes Viertel bei Studenten und jungen Leuten.  
 Im Haus wohnen bereits einige Studenten. 
 Es entstehen auch immer mehr Cafes, Kneipen, internationale Gastronomie, Clubs und Partys. 
 Erstanfragen bitte per Email. 
 I speak english, je parle un peu français.",,,,,0,,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Volkmarsdorf.3260933.html,2-Zimmer-Wohnung  ,Volkmarsdorf,    55,849 ,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Volkmarsdorf.3260933.html

Lausner Weg 17a,04207 Leipzig Kleinzschocher,255,105,01.08.2023,7,"Waschmaschine,Spülmaschine,Terrasse,Gartenmitbenutzung",1,1,0.0," Das Zimmer liegt im 1. OG. wie auch das Bad mit Dusche und Wanne. Die anderen WG-Räume sind auch auf dieser Etage. 
 Durch zwei Fenster ist es ein schöner heller Raum. 
 Im Erdgeschoss ist die große Wohnküche mit Sitzecke und Ausgang zur Terrasse. Waschmaschine/Spülmaschine usw. ist alles da. Auch zwei Kühlschränke mit genügend Platz. 
 Eine eigene Terrasse (Grillplatz) ist auch da."," Die Wohnung liegt im Siedlungsgebiet an der Schönauer Straße. Zur Buslinie sind es ca. 6 Min zu Fuß. Zur Straßenbahn sind es ca. 10 Minuten zu gehen. 
 Es gibt einen überdachten Fahrrad-Stellplatz auf dem Grundstück. 
 Stellplätze für PKW sind in der Straße vorhanden und auch immer ein freier Platz zu finden.","Wir sind die Mitbewohnis: 
 Wie so oft steht zu dieser Zeit ein Bewohnerwechsel an. Wir (Annika und Nicolas) sind jetzt ein 3/4-tel Jahr hier. 
 Annika 
 Ich werde im Juli 21 Jahre alt und mache gerade eine Ausbildung als Gamedesignerin. Wenn ich nicht gerade so viel für die Schule zu tun habe, schaue ich gerne Filme und Serien oder zocke, zeichne, lese oder spiele Klavier. :) Ich genießegerne die Ruhe und ziehe mich häufig dann zurück. Aber wenn es die Zeit und Lust hergibt, unternehme ich auch gerne mal was, z.B. Inliner/Fahrrad fahren, bouldern, Federball spielen, Spieleabende oder Kino. 
 Nicolas 
 Moin, ich bin Nicolas, 23 Jahre alt und Informatik-Student an der Uni Leipzig. Ich bin derzeit in meinem zweiten Mastersemster, relativ weltoffen und hilfsbereit. 
 Auch wenn mein Musikgeschmack stark in die Richting Rock und Pop geht (z.B. AgainstTheCurrent, Fleetwood Mac) bin ich eher ein ruhiger Zeitgenosse.
 In Punkto Einstellung zum Essen bin ich für nahezu alles offen, das einzige wo ich kompromisslos bin ist Kaffee :) Ich koche gerne, backe mein eigenes Brot und habe eine Leidenschaft für Süßspeisen und japanische Gerichte. Ich bin gerne draußen in der Natur, spiele Gitarre (sofern ich Zeit finde), schreibe Geschichten / Romanideen und mache Sport (Ju-Jutsu und Joggen). 
 Wir sind definitiv keine Putzfanatiker, allerdings fühlen wir uns in einer sauberen Umgebung wohler. 
