Street,Address,rent_cold,additional_cost,free_from,distance,gadgets,female_roommates,male_roommates,divers_roommates,room_description,location_description,flat_live,additional,smoker,accessible,kind_of_flat,Url,type,district,size,price,link
 2 Bädern, extra Gäste-WC, riesigem Flur, Küche, Esszimmer, Abstellmöglichkeit für Fahrrad im Hof, bezugsfertig nur mit Koffer, also ""löffelfertig"" 
 - im Grafischen Viertel (gegenüber dem alten Reclam-Verlag mit Blick auf Goethe/Schiller, das Schumann-Haus, den Leipziger Himmel und den Drehort von „Soko Leipzig“) 
 - sucht einen neuen Untermieter 
 - Geschirrspüler, Waschmaschine, Wäschetrockner im großen Dachgeschoss, voll ausgestattete Küche sind vorhanden 
 Die Kosten für die Putzfrau, die einmal monatlich die Gemeinschaftsräume reinigt, sowie die Nebenkosten für Strom und Internet sind bereits enthalten. Gefordert ist neben Sympathie der Wunsch nach Ästhetik, Ordnung, Sauberkeit der Gemeinschaftsräume und rücksichtsvoller Umgang miteinander. 
 Bewerbungen bitte an Soono(at)gmx.net mit möglichst detaillierten, auch persönlichen Angaben",,,,0.0,0,,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Ost.2196941.html,3er WG,Zentrum-Ost,    35,590 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Ost.2196941.html

Witkowskistr.,04357 Leipzig Mockau-Nord,129,85,01.07.2023,1,"Waschmaschine,Balkon,Keller",0,0,0," Zimmer 
 2 Zimmer mit 10,50m2 und 8,00m2 mit Fenster ausblick zu Spielplatz. Sehr ruhige Lage. Die 2 Zimmer sind unmöbliert. 
 Lage 
 Einkaufmöglichkeiten sind zu Fuß zwischen 3 bis 10mn entfernt ( Norma, Rewe, LIDL, ALDI, Netto )  
 In 5mn ist Ende Haltestelle von Bus 70 Richtung Markkleberg über Mockau-Center, Mockau Post zu erreichen. Ab Mockau Post sind Tramlinie 1 und 9 erreichbar.  In 10mn bis Haltestelle von Bus 80 Richtung Wahren und S-Bahn Essenerstraße Richtung Hauptbahnhof über 1Haltestelle oder Richtung Messe. Gute Anbindungen mit Tramlinie 16 über Haltestelle  Messe und über B6 zur A9 + zur A14 nach Halle , Porsche, DHL und Schkeuditz sind sehr gut erreichbar 
 WG - Leben 
 Ich bin sehr offen, aufgeschlossen, freundschaftlich und rücksichtsvoll. Die Kuche getrennt ist und der Balkon liegt über  
 Wohnzimmer zu befinden.Waschmachine befinden sich in Badezimmer. Die Miete preis enthalten alle Kosten (Strom+WLAN +GEZ) 
 Melde dich gerne und wir vereinbaren zeitnah einen Termin",,,,0.0,0,"Studenten-WG, keine Zweck-WG, gemischte WG, Internationals welcome",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Mockau-Nord.10203416.html,2er WG,Mockau-Nord,    11,275 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Mockau-Nord.10203416.html

Schlegelstr 4,04275 Leipzig Südvorstadt,380,0,01.08.2023,,"Waschmaschine,Spülmaschine,Garten,Gartenmitbenutzung",2,1,0," Vom 01.08. bis 01.05. wird mein gemütliches Zimmer in der Südvorstadt frei, da ich für ein Praktikum nach Italien gehe. Das Auszugsdatum ist aber auf jeden Fall verhandelbar :) (Ein Bild des Zimmers folgt noch!)  Das 23 qm-Zimmer hat zwei großes Fenster, 3 Meter hohe Decken und schönes, helles Laminat im Parkett-Stil. Das Fenster ist schalldicht und wenn man es schließt, hört man nichts mehr von den Straßen draußen. Wir wohnen zu viert in einer schönen Wohnung mit großer und gemütlicher Wohnküche, einem großen hellen Bad mit Badewanne und Dusche und einem kleinen fensterlosen Bad mit Dusche. Gerade die Küche lädt dazu ein, gemeinsam zu kochen, zu essen, Freunde einzuladen oder sich lange zu verquatschen. Außerdem ist unser mittleres Zimmer ein Wohnzimmer, in dem Filme/Serien geschaut werden, Sims zu spielen, gegessen oder gearbeitet werden kann. Ebenfalls soll es so sein, dass es auch gleichzeitig zum Gäste-Zimmer umfunktioniert werden kann, falls Besuch erwartet wird."," Die Wohnung ist in der Südvorstadt (Haltestelle Südplatz) und grenzt unmittelbar an den Clara-Park, den du in 5 Minuten fußläufig erreichen kannst. Das heißt auch, dass du quasi am Fahrradweg  zu den Seen im Süden (ca. 20 Minuten) wohnst.  In Gehweite gibt es zwei Cafés mit super Kaffee, einen Späti, Aldi und zwei Konsumi.  Die Bushaltestelle der Linie 89 ist 2 Gehminuten entfernt (fährt in den Süden und zum HBF) und die Haltestelle der Linie 60 in ca. 7 Minuten (fährt in den Westen und Osten). Die Bahnen 10 und 11 fahren direkt am Südplatz, welcherin 7 Minuten zu erreichen ist. Zur Karli brauchst du demnach auch nur 7 Minuten, wo du essens- und barmäßig alles findest, was das Herz begehrt.  Wir sind super froh über die Lage, da man innerhalb von 10 Minuten eigentlich alle Stadtteile erreichen und auch mal einen Spaziergang im Clara-Park oder Auwald machen kann.","Du wirst mit sympathischen und liebevollen Menschen zusammenwohnen, in freundlicher familiärer Atmosphäre. Hier wird nicht wirklich nebeneinander gelebt, sondern eher miteinander :)Max (27) arbeitet seit anfang diesen Jahres in seiner eigenen Zahnarztpraxis in seinem Heimatort (in der Nähe von Gotha). Dementsprechend ist er seltener vor Ort als Judy und Elisa. Er interessiert sich für leckeres vegetarisch/veganes Essen und kocht sehr gerne und gut (mit Kohl). Für Dokus, Flohmärkte und 2000er Kram ist er immer zu haben. Man kann mit Max super gut lachen, RuPaul’s Drag Race schauen oder sich eine persönliche Styleberatung abholen.Elisa (27) ist ausgebildete (leidenschaftliche) Erzieherin und hängt nach einem Bachelor in Erfurt nun auch einen Master in Leipzig dran. Sie schaut gerne RuPaul's Drag Race, spielt Tennis und macht Pole-Fitness. Außerdem ist sie immer für Flohmärkte und einen Kaffee zu haben!Judy (27) ist berufstätig und arbeitet in der Eventbranche. Sie weiß das leben auf jeden Fall zu genießen und ist nicht nur eine Feinschmeckerin, sodnern auch hier und da für einen Aperol/Vino zu haben. Judy ist auch gerne mal unterwegs ihren Freund in Marburg besuchen, bei Freund:innen in Berlin oder auch gerne hier und da auf kurzen trips.",,,0,"keine Zweck-WG, gemischte WG, Vegetarisch/Vegan, Internationals welcome",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.10200625.html,4er WG,Südvorstadt,    23,380 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.10200625.html

"Ferdinand-Rhode-Straße , 3B",04107 Leipzig Zentrum-West,750,200,15.07.2023,1,"Waschmaschine,Keller,Fahrradkeller,Aufzug",,,," (English version below)  DE:Wir bieten eine moderne 1-Zimmer-Wohnung mit Einbauküche und  möbliert in zentraler Wohnlage zur Untervermietung an! perfekt für eine Person, ein Paar oder eine kleine Familie!  Da mein Partner und ich aus beruflichen Gründen in eine neue Stadt ziehen, müssten wir diese schöne Wohnung leider ab 15.07. Weiter geben.  Der Mittelpunkt dieser Wohnung ist ein großzügiger lichtdurchfluteter Wohn- und Schlafbereich, mit einer hochwertigen Einbauküche. Die raumhohen Fenster sind zur Südseite ausgerichtet und lassen im Sommer bis 21.00 Uhr das Sonnenlicht in die Räume! Perfekt zum Essen und Kaffee trinken in der Sonne!  Der Schlafbereich ist durch eine Trennwand optisch vom Wohnbereich abgetrennt. Das Badezimmer im eleganten Fliesendesign verfügt über eine Dusche. Die Diele und der Wohn- und Schlafbereich ist mit einem hochwertigen Echtholzparkett und Fußbodenheizung ausgestattet. Sie können die Wohnung auf Wunsch bequem über den Aufzug erreichen. Wenn Sie möchten ein Parkplatz ist gegen einen Aufpreis von 80,00 € mtl. verfügbar. Die Fahrradgarage ist kostenlos. Es gibt einen ausgewiesenen Bereich für Müll.Die Wohnung wird mit den folgenden Möbeln vermietet:  •	Einbauküche mit Einbaugeräten  •	Bett mit 2 Nachttischen  •	Kleiderschrank  •	Sofa, Couchtisch, Regal/TV-Brett/Fernseher (43 Zoll)  •	Schuhschrank, Garderobe (Diele)  •	Spiegelschrank/ Unterschrank (Bad)  •	Vorhänge, Teppiche  •	zusätzlich - Waschmaschine, Mikrowelle, Toaster, Kaffeemaschine, Besteck .  ________________________________________________________________________________________________________________  EN:We offer a modern 1 room flat with fitted kitchen and  furnished in a central residential location for subletting! perfect for one person, a couple or a small family!  As my partner and I are moving to a new city for work reasons, we would have to give this lovely flat and its available from 15.07.23.The focal point of this flat is a spacious light-flooded living and sleeping area, with a high-quality fitted kitchen. The floor-to-ceiling windows face south and let sunlight into the rooms until 9pm in summer! Perfect for eating and drinking coffee in the sun!  The sleeping area is visually separated from the living area by a partition wall. The bathroom in elegant tile design has a shower. The hallway and the living and sleeping areas are fitted with high-quality real wood parquet flooring and underfloor heating. You can reach the flat comfortably via the lift if you wish. Ifyou want, there is a parking space is available for an extra charge of € 80.00 per month. The bicycle garage is free of charge. There is a designated area for garbage disposal.The flat is rented with the following furniture -  - Fitted kitchen with built-in appliances  - bed with 2 bedside tables  - wardrobe  - Sofa, coffee table, shelf/TV-board/TV (43 inch)  - Shoe cupboard, wardrobe (hallway)  - Mirror cabinet/ base cabinet (bathroom)  - curtains, carpets  - additional - washing machine, work desk & office chair, microwave, kettle, toaster, coffee machine, cutlery ."," (English version Below) 
 DE: 
 Bei dem Objekt Ferdinand-Rhode-Straße 3 b handelt es sich um einen hochwertigen Neubau. Das erste Obergeschoss ist in fünf Ladeneinheiten unterteilt. Im 1. und 2. Obergeschoss befinden sich Büro- und Praxisflächen. Weitere 23 Wohnungen mit hochwertiger Ausstattung verteilen sich auf 3 Vollgeschosse und ein Dachgeschoss (teilweise Maisonette-Wohnungen). 
 Parkplätze und ein Aufzug sind vorhanden. Die Ferdinand-Rhode-Straße 3B befindet sich in unmittelbarer Nähe des Stadtzentrums, nur wenige Meter vom beliebten Stadtpark ""Clara-Zetkin"" entfernt. Von hier aus erreichen Sie das Leipziger Stadtzentrum in wenigen Minuten. Alle wichtigen Supermärkte sind in wenigen Metern Entfernung zu Fuß zu erreichen.  
 Nächstgelegene öffentliche Verkehrsmittel zu Fuß:  
 Bushaltestelle: (1 Min) 
 Straßenbahnhaltestelle: (7 min) 
 _________________________________________________________________________________________________________________ 
 EN:  
 The property at Ferdinand-Rhode-Straße 3B is a high-quality new building. The first floor is divided into five shop units. The 1st and 2nd floors contain office and practice space. A further 23 flats with high-quality fittings are distributed over 3 full floors and an attic floor (partly maisonette flats). 
 Parking spaces and a lift are available. Ferdinand-Rhode-Straße 3B is located in the immediate vicinity of the city center, only a few meters from the popular ""Clara-Zetkin"" city park. From here you can reach Leipzig's city center in just a few minutes. All important supermarkets are within walking distance.",," DE: Der Eigentümer möchte keine Tiere halten - wir bitten um Ihr Verständnis! Die Wohnung ist für Online-Besichtigung auch mit Termin zur Verfügung. 
 Telefon/WhatsApp: (siehe unten) 
 EN: The owner does not want to keep animals - we ask for your understanding! The flat is available for online viewing also with appointment. 
 Telephone/WhatsApp: (siehe unten)",,0,,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Zentrum-West.10145331.html,1-Zimmer-Wohnung  ,Zentrum-West,    42,950 ,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Zentrum-West.10145331.html

Kochstraße,04275 Leipzig Zentrum-Süd,360,0,27.06.2023,1,"Waschmaschine,Balkon,Garten,Gartenmitbenutzung,Keller,Fahrradkeller",2,0,0," We only answer people who also read the text  
 Wir antworten nur Menschen, die auch den Text lesen  :) 
 This is a women - shared apartment - Please write us only if you are/identify as a woman.  
 Moving to the fifth floor was not easy, at that time we made a conscious decision to move away from the noise. The neighborhood in the house is friendly and quiet. There are many couples and a few families and dogs. But now we have a beautiful view, no more street noise and wonderful sunshine almost all year round. Both kitchen and bathroom are fortunately equipped with a window.  
 Small room I 10-11²
 From your tiny room you look directly through a big tree above our neighborhood green backyard. 
 You can use the furniture that's already here, or we can take it all out and you set it up from scratch :) 
 We can discuss the specified rental period of one year."," Parallel to the apartment runs the Karli, where you can find cafes, cinemas and small stores with multicultural offers. In a few minutes you can reach Lidl, Konsum, Rewe and some Spätis. Whatever your gut is calling for, you can find it around the corner!  
 With the tram lines 9, 10 and 11 from Karl-Liebknecht-Straße you can travel to the different parts of the city every ten minutes (bus lines 60, 70, 74 and 89 also go in the same directions). Practical: Five minutes on foot and you are in the ""Südlicher Auenwald"" the local recreation area. Next to the Pleiße and Weißen Elster you will also find cozy places to relax.  
 If you are looking for another time out, you can find Clara- Zetkin- Park and Fockeberg, many other small parks and lots of ice cream parlors.","Da wir weder spießig sind noch Dauerpartygänger, wäre es toll, wenn du ähnliche Tendenzen hast. Wir sind eine ruhige WG und so sehr ich es liebe den Bass aufzudrehen, so genervt bin ich, wenn es zwei andere auch so machen, wenn ich eigentlich gerade Ruhe brauche. Innerhalb der Woche nehmen wir Rücksicht auf unsere NachbarInnen und machen spätestens ab 22 Uhr keine Wandreperaturen und Soundchecks mehr.
 Um die Harmonie in der WG zu erhalten, wäre es einfach klasse, wenn du dich kurz fragst, ob es für dich normal ist, Bad und Küche für die nächsten Personen sauber zu hinterlassen und z.B. auch den Müll selbstständig rausbringst. Wir brauchen bisher keinen Putzplan und vielleicht darf das ja dank dir so bleiben. Krasse Skills: Dukannst bereits staubsaugen und wischen :O 
 Cool ist außerdem:
 Ein Hang zum Minimalismus wäre genial, weil wir uns über die Ruhe freuen die der Freiraum erzeugt. 
 Wenn einen umweltfreundlichen Umgang hast (z.B. die Vermeidung von Mikroplastik vorziehst, beim Wäschewaschen mitdenkst und biologisch abbaubare Putzmittel kaufst.) 
 ________________________________________________________________________________________________________________ 
 Since we are neither stuffy nor permanent party goers, it would be great if parties are announced in advance. We are a quiet flatmate and as much as I love to turn up the bass, I am annoyed when two others do the same. During the week we are considerate of our neighbors and don't do wall repairs or sound checks after 10pm at the latest.
 In order to keep the harmony in the WG, it would be just great if you ask yourself briefly if it is normal for you to leave the bathroom and kitchen clean for the next people and e.g. also take out the garbage on your own. We don't need a cleaning schedule so far and maybe thanks to you it may stay that way.
 What's also cool is:
 A in inclination to minimalism is quite nice, simply because I am happy about the peace that creates free space. 
 We are happy if you have an environmentally friendly approach (e.g. you prefer to avoid microplastics, think along when doing laundry and buy biodegradable cleaning products). 
 Currently live here two talented and communicative girls, who also know when someone needs his rest. We like to cook for each other, make music or just chat. If there is a nice event, we invite each other and enjoy the time. 
 Only sign up if you can identify with the following: 
 • honor and respect 
 • honesty and the will to communicate better and better and dealing with problems 
 • respect for the need of quiet time 
 • being okay with visitors - friends 
 • the desire and implementation for a clean and beautiful flat - the will to clean up after yourself
 • give and take balance 
 • consideration for our neighbors 
 • be honest about your needs 
 • You distance yourself from racism, sexism and other forms of fascism 
 • You are LGBTQIA+ friendly 
 ...don`t stress out - it`s chill tho!"," Glad you read to the end, feel free to write me a message with the word *hedgehog*. Of course I'm also happy if you tell me something about yourself! 
 I look forward to meeting you and seeing if we vibe!",1.0,0,"Frauen-WG, keine Zweck-WG, Internationals welcome",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Sued.9900670.html,3er WG,Zentrum-Süd,    11,360 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Sued.9900670.html

Arno-Nitzsche-Straße 44,04277 Leipzig Marienbrunn,280,0,01.08.2023,3,"Waschmaschine,Aufzug",0,2,0," Das Zimmer ist ein schöner, großer und heller Raum mit großen Fenstern in einer 3er WG im Studentenwohnheim Arno-Nitzsche-Str. 44.  
 Der Raum ist mit ca. 20m² sehr geräumig und möbliert: großer Schrank, Regal, Tisch, Stuhl und Bett sind vorhanden.  
 Ich habe mich hier immer wohlgefühlt! 
 Die Wohnung an sich beinhaltet: Eine Küche mit Herd, Mikrowelle und Kühlschrank sowie zwei Bäder je mit Dusche. Außerdem ist sie mit Staubsauger, Wäscheständer und Co. auch gut ausgestattet.  
 Ein Waschraum mit Waschmaschinen und Trockner ist im Erdgeschoss des Wohnheims vorhanden, auch ein Fitnessraum kann genutzt werden. 
 Internet ist im Preis inbegriffen, jedoch kann dieses nur übers Netzwerkkabel hergestellt werden. Es gibt aber die Möglichkeit, über einen eigenen WLAN-Router ein WLAN-Netz zu betreiben (Näheres auf der Website des Studentenwerks)."," Das Wohnheim liegt in Marienbrunn mit guter Anbindung in die Innenstadt: Die Tramlinien 16 und 10 bringen einen in 15-20min bis zum Augustusplatzoder zum Hauptbahnhof, die Südvorstadt ist noch dichter. Und auch mit dem Fahrrad sind sowohl Innenstadt & Südvorstadt, als auch das nahegelegene Völkerschlachtsdenkmal schnell erreicht.  
 Ein Lidl befindet sich praktisch vor der Haustür, sodass Einkaufen unkompliziert ist. Auch ein Café und ein Imbiss sind in unmittelbarer Nähe. Ein Konsum ist eine, ein Einkaufszentrum mit mehreren Läden zwei Tramstationen entfernt.","Das WG-Leben habe ich immer als unkompliziert und angenehm empfunden. Man sitzt zwar nicht viel zusammen, der Umgang ist aber sehr freundlich und zuvorkommend. Gestört gefühlt habe ich mich nie, im Gegenteil:
 Ibrahim, der erste Mitbewohner, ist ein sehr netter Informatikstudent, der mich schon öfter auf einen Tee und gemeinsames Fussball-Gucken eingeladen hat. Geng, der zweite Mitbewohner, ist unauffällig - aber sehr rücksichtsvoll und freundlich.
 Insgesamt kann ich das gemeinsame Zusammenleben mit den beiden auf jeden Fall empfehlen!"," Da es sich um ein Studentenwohnheim handelt, ist eine Immatrikulationsbescheinigung Voraussetzung.",,1,,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Marienbrunn.10182479.html,3er WG,Marienbrunn,    20,280 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Marienbrunn.10182479.html

Prager Straße,04317 Leipzig ,360,0,01.07.2023,1,,1,0,0," Hi,ich suche eine:n Nachmieter:in für mein Zimmer in einer 3er Wg. Die Lage ist top, zentral und mit den Öffis gut angebunden. Die nächste Einkaufsmöglichkeit ist ein Hit, fußläugig schnell zu erreichen. Ich verlasse die Wohnung, da ich die Uni wechsel.Es wird nur eine Mitbewohnerin (Medizinstudentin im 2. Semster) in derWg bleiben, ihr könnt dann gerne Kontakt aufnehmen und ein Vorstellungsgespräch führen.Es wär super wenn mindestens der Kleiderschrank übernommen werden kann, gerne auch weitere Möbel (Preis auf VB), das kann man gern bei der Besichtigung besprechen.  Da ich selbst noch auf Wohnungssuche bin schwangt das Einzugsdatum zwischen Juli und August.",,,,,0,,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.10137147.html,3er WG,,    12,360 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.10137147.html

Wachsmuthstraße 0,04229 Leipzig Plagwitz,230,70,01.10.2023,2,Gartenmitbenutzung,2,0,0," OBJEKTBESCHREIBUNG: 
 Das Mehrfamilienhaus (Bj. um 1900) wurde liebevoll und umfangreich nach energieeffizienten Gesichtspunkten in 2017 saniert. Durch Wärmedämmung und neuer Technik sparen Sie bei üblichen Kosten für Heizung und Warmwasser! Auf dem Innenhof befindet sich ein Grillplatz sowie Stellmöglichkeiten für Fahrräder. 4 Garagen sind ebenfalls auf dem Grundstück vorhanden. 
 AUSSTATTUNG: 
 Zimmer (ca. 17m²) im Erdgeschoss (0001) zu vermieten: 
 - 1 Zimmer 
 - 1 Kochnische, 2 Kochplatten, Kühlschrank 
 - 1 Flur 
 - 1 Tageslichtbad, WC, Dusche 
 - Böden: Fliesenboden (hochwertig, großformatig), Laminat (Eiche Sylt) 
 - Wände: verputzt 
 - 3er WG 
 - Heizung zentral 
 - zweiflügelige Fenster und Balkontür (in Zimmer 3) 
 - Wohnräumen mit TV / WLAN Anschluss 
 - Innenhof mit Fahrradabstellplatz, Grillplatz 
 - Mindestmietdauer: 12 Monate 
 Kann möbliert oder unmöbliert vermietet werden. 
 Besichtigung täglich nach Absprache möglich. 
 Sonstiges: 
 Schreib doch kurz etwas über dich (was du so macht, Alter, Foto usw.). Wir freuen uns auf deine Mail!"," LAGEBESCHREIBUNG: 
 Plagwitz ist ein Stadtteil von Leipzig. Bis zu seiner Eingemeindung 1891 war der Ort eine selbständige Gemeinde,heute ist Plagwitz gemäß der kommunalen Gliederung Leipzigs ein Ortsteil im Stadtbezirk Südwest. Er liegt ungefähr 3 Kilometer westlich des Stadtzentrums und grenzt im Norden an Lindenau, im Osten an Schleußig, im Westen an Neulindenau und im Süden an Kleinzschocher. 
 Das Objekt befindet sich in der Nähe der neu errichteten Schwimmhalle (Sportbad an der Elster) und dem Leipziger Volkspark mit Freibad (Freibad Kleinzschocher) und Stadion. Über die 'grüne Passage' an der Weißen Elster kann man bis ins Zentrum, die Südvorstadt, nach Connewitz und sogar bis nach Markkleeberg an den Cospudener See gelangen.  
