Street,Address,rent_cold,additional_cost,free_from,distance,gadgets,female_roommates,male_roommates,divers_roommates,room_description,location_description,flat_live,additional,smoker,accessible,kind_of_flat,Url,type,district,size,price,link

Büttnerstraße 22,04103 Leipzig Zentrum-Ost,230,70,21.06.2023,3,"Fahrradkeller,Aufzug",2,2,0," Hey du :) 
 da ich derzeit ein Praktikum in Berlin mache, suche ich nach einem:r Zwischenmieter:in für mein geliebtes Zimmer :) Ich werde auf jeden Fall bis Ende Juli in Berlin bleiben, falls du allerdings gerne in den August rein noch in meinem Zimmer bleiben möchtest, bekommen wir das arrangiert! 
 Das Zimmer bleibt während der Zeit möbiliert, aber selbstverständlich würde ich einen Teil meiner Sachen wegsschaffen, sodass genügend Platz für dich sein sollte. Das Zimmer ist nach Süden ausgerichtet, dass man immer wunderbar die Sonne hat, selbst wenn man mal nicht das Haus verlassen wollen würde :D Außerdem geht das Zimmer Richtung Hinterhof, sodass es super ruhig ist. 
 Wir sind eine 5er WG und teilen uns eine sonnige, große Küche mit Couch und ein Bad mit Dusche und seperater Toilette. Am Fenster der Küche haben wir eine kleine Feuertreppe, auf die man sich im Sommer in die Sonne setzen kann, was ein kleiner Balkon-Ersatz ist :D 
 Im Haus gibt es außerdem einen abschließbaren Fahrradkeller und einen Waschraum mit Waschmaschinen und Trocknern."," Die Lage der WG könnte kaum besser sein. Die nächste Bahnhaltestelle ist zu Fuß in drei Minuten zu erreichen und sogar zum Hauptbahnhof, von wo aus man mit den Straßenbahnen überall hinkommt, braucht man zu Fuß nicht mehr als fünf Minuten. Bi szur Innenstadt, dem Hauptcampus der Uni, zur Eisi oder Lene-Park sindes zu Fuß maximal 15 Minuten, mit dem Fahrrad ist man natürlich noch schneller. 
 Einkaufen (sogar am Sonntag) kann man im Hbf. Obwohl die Innenstadt und der Hbf so nah sind haben wir in unserer Wohnung keine Probleme mit Lärm durch Verkehr oder Ähnlichem.","Deine Mitbewohner:innen wären Caro, Carlos, David und Elena. Alle sind zwischen 26 und 30 Jahre alt und super nett und umgänglich. Caro hat Deutsch als Fremd- und Zweitsprache studiert und bringt fleißig Menschen Deutsch bei. David studiert Afrikastudien, spielt in zwei Bands und arbeitet im Zen Lab. Carlos kommt aus Chile, lebt seit zwei Jahren in Deutschland, arbeitet zurzeit als Altenpfleger und lernt fleißig Deutsch. Elena studiert Spanisch und Musik auf Lehramt. Der Rest können sie dir ja gerne selbst erzählen :)Das Zusammenleben in unserer WG ist super entspannt, wenn wir Zeit finden, kochen wir gerne mal zusammen, machen Spieleabende oder gehen mal weg. Es kommen oft Freund:innen zu Besuch und insgesamt sind alle super offen und aufgeschlossen. Bei uns läuft alles ein bisschen nach dem Motto alles kann, nichts muss. Wir sind eine bunt gemischte Gruppe mit unterschiedlichen Interessen, was das Zusammenleben interessant macht."," Schreibt uns gerne über WG-gesucht eine nette Nachricht. Dann können wir ggf. ein Treffen ausmachen. Von uns aus kannst du gerne hierher kommen, aber online geht natürlich auch klar. 
 Wir freuen uns auf dich! :)",,0,,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Ost.9224544.html,5er WG,Zentrum-Ost,    18,310 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Ost.9224544.html

Lausner Weg 17a,04207 Leipzig Kleinzschocher,255,105,01.08.2023,7,"Waschmaschine,Spülmaschine,Terrasse,Gartenmitbenutzung",1,1,0," Das Zimmer liegt im 1. OG. wie auch das Bad mit Dusche und Wanne. Die anderen WG-Räume sind auch auf dieser Etage. 
 Durch zwei Fenster ist es ein schöner heller Raum. 
 Im Erdgeschoss ist die große Wohnküche mit Sitzecke und Ausgang zur Terrasse. Waschmaschine/Spülmaschine usw. ist alles da. Auch zwei Kühlschränke mit genügend Platz. 
 Eine eigene Terrasse (Grillplatz) ist auch da."," Die Wohnung liegt im Siedlungsgebiet an der Schönauer Straße. Zur Buslinie sind es ca. 6 Min zu Fuß. Zur Straßenbahn sind es ca. 10 Minuten zu gehen. 
 Es gibt einen überdachten Fahrrad-Stellplatz auf dem Grundstück. 
 Stellplätze für PKW sind in der Straße vorhanden und auch immer ein freier Platz zu finden.  :)","Wir sind die Mitbewohnis: 
 Wie so oft steht zu dieser Zeit ein Bewohnerwechsel an. Wir (Annika und Nicolas) sind jetzt ein 3/4-tel Jahr hier. 
 Annika 
 Ich werde im Juli 21 Jahre alt und mache gerade eine Ausbildung als Gamedesignerin. Wenn ich nicht gerade so viel für die Schule zu tun habe, schaue ich gerne Filme und Serien oder zocke, zeichne, lese oder spiele Klavier. :) Ichgenieße gerne die Ruhe und ziehe mich häufig dann zurück. Aber wenn es die Zeit und Lust hergibt, unternehme ich auch gerne mal was, z.B. Inliner/Fahrrad fahren, bouldern, Federball spielen, Spieleabende oder Kino. 
 Nicolas 
 Moin, ich bin Nicolas, 23 Jahre alt und Informatik-Student an der Uni Leipzig. Ich bin derzeit in meinem zweiten Mastersemster, relativ weltoffen und hilfsbereit. 
 Auch wenn mein Musikgeschmack stark in die Richting Rock und Pop geht (z.B. AgainstTheCurrent, Fleetwood Mac) bin ich eher ein ruhiger Zeitgenosse.
 In Punkto Einstellung zum Essen bin ich für nahezu alles offen, das einzige wo ich kompromisslos bin ist Kaffee :) Ich koche gerne, backe mein eigenes Brot und habe eine Leidenschaft für Süßspeisen und japanische Gerichte. Ich bin gerne draußen in der Natur, spiele Gitarre (sofern ich Zeit finde), schreibe Geschichten / Romanideen und mache Sport (Ju-Jutsu und Joggen). 
 Wir sind definitiv keine Putzfanatiker, allerdings fühlen wir uns in einer sauberen Umgebung wohler. 
 Die Kennenlern-Phase sollte unkompliziert sein, je nach Lust gibts gemeinsame Sachen (Grillplatz) :)"," Zum Kulkwitzer See und auch zum Cospudener See ""Cossi"" hast du es nicht sehr weit.",0.0,0,"keine Zweck-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Kleinzschocher.9555688.html,3er WG,Kleinzschocher,    15,360 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Kleinzschocher.9555688.html

Georg-Schumann-Str. 279,04159 Leipzig Möckern,370,105,01.07.2023,2,"Garten,Gartenmitbenutzung,Fahrradkeller",,,," ENGLISH This beautiful flat is located in the typical Leipzig neighborhood of Möckern, Northwest of Leipzig downtown. Tram stop, the Weisse Elster River and Lake Auensee are very close. The Wilhelminian style building is mostly renovated, the stucco street facade is just in progress. The beautiful room with about 20 sqm with stucco ceiling is facing the street. Well-cut entrance area, separate kitchen and bathroom with a shower. Beautiful stair case with historic old doors. Floor with oak style laminate.If you are new to Leipzig and want to stay longer this might be your perfect place to start, as long as you are not noise sensitive as the tram is passing by every 5 minutes in daytime. The apartment is fully furnished as on the photos, all the furnishings including the kitchen and washing machine should be taken over from the previous tenant for 1,800 euros. I am looking for a long term tenant, the contractual minimum rental period is one year.In Leipzig, you don't need a car. If you don't have one, you actively support a livable city and you raise the likelyness that the bikeway on Schumi will finally be completed. As a small thank-you I offer you to deduct 20 Euros off your rent.  I am looking for one person as a long term tenant who takes over the furniture and kitchen from the previous tenant.  As so many are asking: Furnished (no fee for existing equipment) + 100 euros, second person + 50 euros, short term <12 months + 100 euros, <4 months + 200 euros+++ BESICHTIGUNG / VIEWING am Sonntag 02.07.2023 um 18 Uhr +++ (einfach vorbeikommen - bitte schau kurz vorher nochmal hier rein, falls sich der Termin verschiebt)  DEUTSCH Sehr gut geschnittene, charmante Wohnung mit schönem Bad mit Dusche, Flur mit kleiner Abstellecke und separater Küche.Das Zimmer hat Stuck und geht zur Straße. Schöner Leipziger Altbau mit historischem Treppenhaus. Aktuell wird die Hausfassade denkmalgerecht renoviert.  Die Wohnung eignet sich nur für eine Person. Die Vermietung erfolgt von privat und ist provisionsfrei (bitte keine Anfragen von Maklern!)."," Die Georg-Schumann-Straße - liebevoll ""Schumi"" genannt - wurde in den letzten Jahren deutlich aufgewertet, ist aber trotzdem immer noch ein bisschen rau.  Die Straßenbahnlinien 11 und 32 halten wenige Schritte entferntam Möckernschen Markt.  In 15 min. bist du am Hauptbahnhof und in der Innenstadt, in 18 min. an der Uni. Mit dem Fahrrad ebenfalls, es gibt mehrere schöne Routen in die Innenstadt.  Die S-Bahnhöfe Leipzig-Möckern (S1) und Leipzig-Slevogtstraße (S3) liegen ebenfalls in Laufweite.  Unten im Haus befindet sich die Kneipe ""Peters Pub"".  Die Wohnung ist nicht für lärmempfindliche Leute geeignet. Obwohl die Fenster recht gut sind hört man die Straßenbahn und das Verkehrsrauschen, und auch von der Kneipe kann es ab und zu Lärm geben. Ansonsten ist das Haus typisch für Leipziger Altbauten hellhörig und das historische Treppenhaus knarzt. Man sollte diese Geräusche lieben oder sonst besser woanders hinziehen.  Der Flughafen und die Logistik- und Industriestandorte im Leipziger Norden sind schnell zu erreichen, auch mit dem Fahrrad. Ein Auto braucht man hier nicht.Wenn du tatsächlich kein Auto besitzt unterstützt du aktiv eine lebenswertere Stadt und du erhöhst die Chancen, dass auf der Schumi das letzte Stück Radstreifen endlich markiert wird. Daher will ich dich als Interessent*in ohne eigenes Auto gerne belohnen, indem ich dir als kleines Dankeschön monatlich 20 Euro von deiner Grundmiete erlasse.  Hohes Erholungspotenzial durch Nähe zum Auensee-Park und zu den Auenwäldern. Die Weiße Elster ist nur drei Minuten zu Fuß entfernt und großartig zum Schlauchbootfahren.  Schräg gegenüber befindet sich der ehemalige historische Straßenbahnhof Möckern. Ein Kindergarten ist gleich um die Ecke.",," Die Wohnung ist komplett und schön möbliert und die Möblierung soll inklusive Küche und Waschmaschine für 1.800 Euro von der Vormieterin übernommen werden. Die Wohnung ist also ideal für dich, wenn du noch keine eigenen Möbel hast.  Folgende Unterlagen solltest du bei ernsthaftem Interesse bitte vorlegen (nach der Besichtigung per Scan/Mail genügt): Mietschuldenfreiheit, Einkommensnachweis, Personalausweiskopie (Kopie der Haftpflichtversicherung und Hausratversicherung sobald ihr einzieht).  Über eine freiwillige Mietbürgschaft, z.B. von den Eltern, würde ich mich ebenfalls freuen.  In der Nebenkosten-Vorauszahlung ist außer Strom und Internet alles enthalten. Warmwasser läuft über Durchlauferhitzer.  Ein Kellerabteil bzw. Abstellraum ist in der Miete nicht enthalten und kann bei Interesse für 8 - 20 €/Monat hinzu gemietet werden (je nach Größe und Verfügbarkeit). Nichtraucher-Wohnung.  Hinweis zur Mietpreisbremse: gemäß § 556 e Absatz 2 BGB wurden in den letzten drei Jahren  diverse Modernisierungsmaßnahmen im Haus durchgeführt.  Ich suche ausschließlich Langzeitmieter. Die mietvertragliche Mindestmietdauer beträgt ein Jahr.",,0,,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Leipzig-Moeckern.5365047.html,1-Zimmer-Wohnung  ,Möckern,    40,475 ,https://www.wg-gesucht.de/1-zimmer-wohnungen-in-Leipzig-Moeckern.5365047.html

"Georg-Schumann-Strasse, 38",04155 Leipzig ,250,150,21.06.2023,2,"Waschmaschine,Spülmaschine,Garten,Gartenmitbenutzung,Keller,Fahrradkeller",1,4,0," Hallo lieber Bewerber, liebe Bewerberin,  momentan haben wir ein freies Zimmer in unserer 7er-WG frei, mit Blickrichtung Süden.  Alle unsere Zimmer verfügen über jeweils ein eigenes Bad. Die ganze Wohnung wurde für die WG so saniert.Das heißt, dass wir uns eine große Gemeinschaftsküche, welche vor kurzem erneuert wurde, teilen. Waschmaschine und Trockner sind im Keller.  Die Zimmer sind zwischen 26m² und 32m² groß und bieten ausreichend Platz für jeden.  Die Zimmer sind teilweise möbliert, wenn du aber deine eigenen Sachen mitbringen willst, ist das auch okay.Falls du Interesse hast, melde dich bei uns, und wir arrangieren eine Besichtigung.  Wir freuen uns auf dich  PS: Die WG gehört zu der Burschenschaft Arminia zu Leipzig, einige unserer männlichen Mitbewohner sind dort auch Mitglied.  Mehr Informationen findest du unter  http://arminia-leipzig.de/"," Die WG ist sehr zentral gelegen. Wir haben einen eigenen Fahrradkeller. Für Radfahrer sind es ca. 10 Fahrminuten in die Innenstadt. 
 Ansonsten liegen die Straßenbahnen 10, 11 oder 12 nur eine Minute fußläufig entfernt. Weitere 3min sind es zu den Straßenbahnlinien 16 und 4, und auch nur 3min bis zur S-Bahn-Station Gohlis  Post,Bank, Bäcker, Metzger, Einkaufsläden und vieles mehr ist alles in unmittelbarer Nähe (in den Gohlis- Arkaden). 
 Bis zur Uni sind es so 7 - 10 min, je nach Fahrstil. 
 Gleich in der Nähe ist das Rosenthal, für Jogger ein Traum und schnell erreichbar, ebenso daneben der Zoo.","Bei uns ist eigentlich oft was los, sollte jemand aber seine Ruhe brauchen sind die Zimmer perfekt dafür. Durch die Schallisolierung der Wände und der dicken Türen hört man wirklich absolut nichts voneinander.Andererseits sitzen wir auch gerne zusammen und trinken Bier, Wein oder Sekt. Auch die eine oder andere Kneipenrunde steht auf dem Plan.👌🏻Wir sind alles Studenten, momentan wohnen bei unsAlex, Vito, Paul, Pascal und Joyce. Wir studieren Verschiedenes von Jura über Chemie, Wirtschaftsinformatik, Ingenieurswesen zu Lehramt und BWL."," Im Sommer sind wir sehr oft in unserem riesigen 1000m² Garten, den wir mitbenutzen können. 
 Das heißt: Grill, riesiger Pool, Partys im Garten etc. stehen dann auf den Plan für die kommenden Monate! 
 Wir laden gerne Freunde in den Garten ein, entweder um im Wasser oder in der Sonne zu entspannen, oder bei netter Musik den Sommer so richtig zu genießen.",1.0,0,"Studenten-WG, Verbindung, keine Zweck-WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.7793630.html,7er WG,,    30,400 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig.7793630.html

Sternwartenstr.20,04103 Leipzig Zentrum,548,204,01.09.2023,4,"Balkon,Keller,Aufzug",,,," **ENGLISH BELOW** 
 Wir ziehen aus beruflichen Gründen aus unserer schönen Wohnung aus. Die Wohnung besteht aus 1 Schlafzimmer, 1 Wohnzimmer, Küche, Bad mit Badewanne, Balkon und geräumigem Abstellraum im Keller 
 ---------------------------------------------------- 
 We are moving out of our lovely apartment due to job reasons. The apartment consists of 1 bedroom, 1 living room, kitchen, bathroom with bathtub, balcony, and spacious storage room in the basement"," **ENGLISH BELOW** 
 Die Wohnung liegt in der Nähe des Bayrisher Bahnhofs (7 Minuten zu Fuß), des Wilhelm-Leuschner-Platzes (8 Minuten zu Fuß) und des Johnnasplatzes (8 Minuten zu Fuß). Alle diese Stationen sollten in 3-4 Minuten mit dem Fahrrad erreichbar sein! 
 Edeka ist nebenan. Lidl ist 4 Minuten zu Fuß. 10 Minuten Fußweg zum Augustusplatz. 5 Minuten mit dem Fahrrad zum Leipziger Markt 
 ---------------------------------------------------- 
 The apartment is near by to Bayrisher bahnhof (7 mins walk), WilhelmLeuschner platz (8 mins walk) and Johnnasplatz (8mins walk). All of these stations should be 3-4 mins with biking! 
 Edeka is next door. Lidl is 4 mins walk. 10 mins walking to Augustusplatz.  5 mins bike ride to Leipzig Markt",," **ENGLISH BELOW** 
 Wir planen, Ihnen einige Möbel und eine Küche zur Übernahme zu überlassen. Die Möbel können diskutiert werden, aber die Küche ist ein Muss. Wir haben unsere Küche für 4.000€ inklusive Elektronik gekauft. Wir würden sie gerne für 3.000€ verkaufen (inklusive Backofen, Induktionskochfeld, Geschirrspüler und eingebautem Dunstabzug). 
 ---------------------------------------------------- 
 We plan to leave some furniture and a kitchen for you to take over. The furniture can be discussed but the kitchen is a must. We bought our kitchen for 4.000€ including electronics. We would like to sell it for 3,000€ (including oven, induction hob, dishwasher and built-in extractor fan)",,0,,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Zentrum.9933399.html,"2,5-Zimmer-Wohnung  ",Zentrum,    68,752 ,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Zentrum.9933399.html

Sternwartenstr. 8,04103 Leipzig Leipzig,580,320,04.05.2023,,"Waschmaschine,Spülmaschine,Balkon,Aufzug",,,," **ENGLISH BELOW** 
 Ich möchte meine Wohnung zur Kurzzeitmiete anbieten. Wir vermieten die Wohnung auch gerne für 1-2 Wochen. Die Wohnung besteht aus 1 Schlafzimmer, 1 Wohnzimmer, Küche, Bad mit Badewanne und einem Balkon. Die Wohnung ist mit allem ausgestattet, was man zum täglichen Leben braucht. Wir lieben es zu kochen und zu backen, daher gibt es viele Kochutensilien für Sie! :) Das Schlafzimmer hat einen Fernseher, den Sie benutzen können :) 
 Wir haben ziemlich viele Pflanzen in unserer Wohnung und hoffen, dass Sie sie ab und zu für uns gießen können. Auch wenn Sie Hilfe benötigen, unser guter Freund leben in der nächsten Straße und er ist glücklich, Sie mit allem während Ihres Aufenthalts zu helfen! 
 ---------------------------------------------------- 
 I would like to offer my apartment for short-term rent. We are happy to rent out the apartment for 1-2 weeks as well. The apartment consists of 1 bedroom, 1 living room, kitchen, bathroom with bathtub, and a balcony. The apartment is fully equipped with all the things necessary for daily life. We love to cook and bake, so there are many of cooking equipment for you! :) The bedroom has a TV that you can use :) 
 We have quite a few plants in our place and hopefully, you can water it once in a while for us. Also if you need any help, our good friend lives on the next street and he is happy to help you with anything during your stay!"," **ENGLISH BELOW** 
 Gerne leihen wir Ihnen auch unsere Fahrräder aus!  
 Die Wohnung liegt in der Nähe des Bayrisher Bahnhofs (7 Minuten zu Fuß), des Wilhelm-Leuschner-Platzes (8 Minuten zu Fuß) und des Johnnasplatzes (8 Minuten zu Fuß). Alle diese Stationen sollten in 3-4 Minuten mit dem Fahrrad erreichbar sein! 
 Edeka ist nebenan. Lidl ist 4 Minuten zu Fuß. 10 Minuten Fußweg zum Augustusplatz. 5 Minuten mit dem Fahrrad zum Leipziger Markt 
 ---------------------------------------------------- 
 We are also happy to let you borrow our bikes! 
 The apartment is near by to Bayrisher bahnhof (7 mins walk), Wilhelm Leuschner platz (8 mins walk) and Johnnasplatz (8mins walk). All of these stations should be 3-4 mins with biking! 
 Edeka is next door. Lidl is 4 mins walk. 10 mins walking to Augustusplatz. 5 mins bike ride to Leipzig Markt.",," **ENGLISH BELOW** 
 Bitte schreiben Sie mir, wenn Sie interessiert sind. Wir freuen uns, Ihnen unsere Wohnung zu zeigen und Sie natürlich besser kennen zu lernen. Es ist uns sehr wichtig, die richtige Person zu finden, die bei uns wohnt. Kommen Sie also bitte auf einen Kaffee/Tee bei uns vorbei! :D Wir freuen uns auch über einen Videoanruf, um uns besser kennenzulernen :) 
 ---------------------------------------------------- 
 Please write me if you are interested. We are happy to show you our apartment and ofcourse to get to know you better. It’s very important to us to find the right person to stay at our place. So please come by for coffee/tea with us! :D We are also happy to have a video call to get to know better :)",,0,,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Leipzig.9977714.html,2-Zimmer-Wohnung  ,,    69,900 ,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Leipzig.9977714.html

Georg-Schumann-Str.,04155 Leipzig Gohlis-Süd,315,0,07.07.2023,,"Waschmaschine,Garten,Gartenmitbenutzung,Keller,Haustiereerlaubt",0,2,0," Aufgrund einer längeren Reise vermiete ich meine Wg-Zimmer (es sind 2!) im Juli und Anfang August. 
 Das Größere der beiden Zimmer (21qm) nutze ich hauptsächlich als Arbeits- und Musikzimmer (ich bin Musiklehrerin) Ich besitze ein Klavier, das gerne gespielt werden darf. 
 Im Kleinen Zimmer (ca 12qm) stehen Bett und Kleiderschrank.  
 Die gesamte Wohnung ist ein sanierter, lichtdurchfluteter Altbau mit Stuck an der Decke!"," Die Lage ist super zentral, man braucht nur 5 min zur Tram (Chausseehaus) oder Sbahnstation (Gohlis) und ist sehr schnell in der Stadt. In nächster Nähe gibt es viele Supermärkte, Restaurants und auch ein paar Kneipen, z.B. das Kaffee Walter. Ansonsten kann mit den Tramlinien 10 und 11 direkt an die Karl-Liebknecht-Straße, oder nach Connewitz fahren, wo man abends gut ausgehen kann oder die S.Bahn in den Westen Leipzigs nehmen.  
 Als Naherholungsgebiete ist das Rosenthal nichtweit (ein großer Park) und auch zum See Naturbad Ost ist es nicht weit!","Deine Mitbewohner für die Zeit sind Robert und José. Robert engagiert sich in der GEW und macht gerade sein Jura-Referendariat. Abgesehen vom Referendariat ist er aber häufig für sportlich Aktivitäten, wie z.B. Volleyball, Spikeball, Tischtennis oder Unternehmungen aller Art zu haben.José arbeitet als Deutschlehrer und ist ebenfalls sehr sportlich. Seine liebsten Hobbies sind Bouldern und in seiner Freizeit spielt er gerne Volleyball oder Fußball. Die beiden sind super umgänglich und lassen sich auch für Koch- oder Spielabende begeistern. Nach Feierabend trinken wir zudem manchmal ganz gerne ein Bier im Cafe Walter (eine Kneipe, die sich quasi vor der Haustür befindet) 
 Einmal in der Woche wird bei uns geputzt, wir teilen die Dienste immer nach Absprachen auf!", kürzere Zeiträume wären auch in Ordnung! Meldet euch einfach :),,0,keine Zweck-WG,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Gohlis-Sued.6670280.html,3er WG,Gohlis-Süd,    33,315 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Gohlis-Sued.6670280.html

Eutritzscher Straße 33,04105 Leipzig Zentrum-Nord,355,100,01.07.2023,2,"Waschmaschine,Keller,Fahrradkeller",0,2,0," Das 17qm große Zimmer ist möbliert und hat folgende Ausstattung:  
 - Bett inkl. 140cm Matratze 
 - Kleiderschrank mit 3 Türen 
 - Schreibtisch plus Stuhl 
 - verdunkelnde Vorhänge 
 Die Warmmiete inklusive Strom und Internet beträgt 455 Euro. 
 Die Wohnung wurde am 01.11.20 vollständig renoviert. Dies umfasst: 
 Neue Böden und frisch gestrichene Wände 
 Neuer Esstisch plus Stühle 
 Einbauküche"," Die Wohnung befindet sich 2 km vom Stadtzentrum entfernt, die S-Bahn Haltestelle Chausseehaus ist in 2 min. zu Fuß zu erreichen. Auch Supermärkte sind sehr nah gelegen. Mit dem Fahrrad dauert es etwa 5 Minuten bis in die Innenstadt :)","Deine Mitbewohner sind Leonard (20) und Adi (25).
 Adi hat Wirtschaftsingenieurwesen studiert und ist vor kurzem mit seiner Masterarbeit fertig geworden und arbeitet jetzt als Trainee. Ende dieses Jahres geht er möglicherweise ins Ausland, wo er seinem Unternehmen bei der Entwicklung neuer Einrichtungen hilft. Sonst kocht er sehr gerne und für chillige WG-Abende ist er immer zu haben :) 
 Leonard hat sogar eine persönliche Nachricht für dich: 
 ""Hallo ich bin Leonard,20 Jahre alt und mache derzeit eine Ausbildung zum Kauffmann für Büromanagment. In meiner Freizeit betätige ich mich ein wenig politisch, lese gerne, und treffe mich gerne mit Freunden. Ich bin aber auch gerne für lustige Gespräche in der Küche oder einen Partygang durch die Stadt zu haben.
 Ich freu mich auf Dich :)"" 
 Unser WG Leben ist recht unkompliziert und entspannt. Generell sind bei uns die Türen eher offen und plaudern gerne mal über den Tag oder was so ansteht, aber natürlich kann aber auch jeder mal seine Ruhe haben."," Wir suchen jemanden, der Lust hat am WG Leben teilzuhaben, gleichzeitig aber auch rücksichtsvoll ist, wenn sich die anderen mal zurückziehen wollen. Mit dem Einzugsdatum sind wir flexibel, ist nach Absprache vorab ebenfalls möglich.  
 Für die Vermieterin werden folgende Unterlagen benötigt: 
 - Personalausweis 
 - letzte 3 Gehaltsnachweise oder Bürgschaft oder Arbeitsvertrag 
 - Nachweis Haftpflichtversicherung  
 - Vorvermieterbescheinigung 
 Bei Interesse oder Fragen kannst Du mir einfach schreiben und Dich kurz vorstellen. Wir freuen uns auf deine Nachricht :)",0.0,0,"Studenten-WG, keine Zweck-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Nord.9314541.html,3er WG,Zentrum-Nord,    17,455 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Nord.9314541.html
