Street,Address,rent_cold,additional_cost,free_from,distance,gadgets,female_roommates,male_roommates,divers_roommates,room_description,location_description,flat_live,additional,smoker,accessible,kind_of_flat,Url,type,district,size,price,link
 Wenn du interessiert bist, schreib uns doch gerne eine ausführliche Nachricht über dich, warum du gerne bei uns unterkommen möchtest. 
 Wir freuen uns auf deine Bewerbung! 
 John & Elias"," Noch ein paar kurze Infos zu mir: 
 Ich bin John (m, 25) und studiere im Master Medienmangement an der HTWK Leipzig. Als begeisterter Reisefreund habe ich bereits viele Länder in Europa bereist und erfreue mich an Hobbyfotografie und Drohnenvideografie. 
 Durch mein Auslandsstudium in Grenoble biete ich hiermit mein Zimmer zur Untermiete an :)",1.0,0,Studenten-WG,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Sued.10180868.html,2er WG,Zentrum-Süd,    22,500 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Sued.10180868.html

Schirmerstraße,04318 Leipzig Reudnitz-Thonberg,293,0,01.08.2023,3,"Waschmaschine,Spülmaschine,Keller",2,0,0," Hallo Leute,  wir (Jasmin, 27 und Alina, 27) suchen für unsere 3er WG bevorzugt einen neuen Mitbewohner, um das aktuelle Verhältnis beizubehalten. Unser jetziger Mitbewohner Jörg (31) zieht in seine erste eigene Wohnung und verlässt uns Anfang August schweren Herzens. Damit wäre ein schönes und gemütliches Zimmer ab dem 01.08.2023 für dich frei.Das Zimmer ist 17 m² groß, hat zwei große Fenster und ist dementsprechend sehr hell. Es ist super geschnitten, sodass du genug Platz finden solltest, deine liebsten Möbel und Gegenstände gemütlich einzuräumen. Zur WG gehören außerdem eine Küche mit Spülmaschine, Waschmaschine, Mikrowelle und diversen Küchengeräten. Wir haben ein Bad mit Fenster sowie Badewanne mit integrierter Dusche. Im letzten Sommer haben wir Küche und Flur neu gestrichen sowie eingerichtet."," Unsere Wohnung ist in einer Nebenstraße in Reudnitz/Anger-Crottendorf gelegen. In der Umgebung befinden sich neben dem Völkerschlachtdenkmal auch viele Grünstreifen und Parks, wie z.B. der 5 Gehminuten entfernte Lene-Voigt-Park. Die Eisi ist ca. 15 Minuten entfernt, das nächste Café dafür nur eine :). In ein paar Minuten bist du zu Fuß bei der Bushaltestelle der Linie 60 und 72 und in nur 5 Minuten an der Bahnhaltestelle Breite Str. der Linie 4, die dich direkt in 10 Min. in die Innenstadt bringt. Mit dem Fahrrad kommt man ohne Probleme überall schnell hin und ist in 10-15 min im Zentrum. Nur ein paar Minuten zu Fuß entfernt befinden sich ein Aldi und ein Bäcker und in ca. 10 Min. ist man bei Rewe, Kaufland oder Penny.","Wir verstehen uns alle super gut, leben sehr gerne zusammen, weshalb unsere aktuelle Konstellation nun auch schon seit 4 Jahren besteht.
 Kurz ein paar Infos zu uns: 
 Jasmin arbeitet nach ihrem Studium derzeit 30h im Marketing Bereich einer kleinen Firma in Plagwitz. Nebenbei ist sie außerdem noch bei zwei Ehrenämtern aktiv. Dort, aber auch in ihrer sonstigen Freizeit ist sie super gerne kreativ unterwegs- egal ob beim Zeichnen, Keramik bemalen oder Töpfern. Sie geht gerne gemeinsam mit Freund*innen in Cafés, liebt Konzerte und Festivals & ist im Sommer am liebsten am See oder im Park. Außerdem ist sie immer für den einen oder anderen Drink in den Bars dieser Stadt zu begeistern. 
 Alina macht im Anschluss an ihr Studium gerade eine Ausbildung zur Psychotherapeutin. Sie arbeitet bis Ende des Jahres in Naumburg und möchte sich dann in Leipzig eine neue Stelle suchen. In ihrer Freizeit ist sie gerne unterwegs, mit Freund*innen in Cafés, Parks oder am See. Sie macht gerne Spieleabende und hat neuerdings das Beachvolleyballfeld im Lene Park für sich entdeckt. Sie spielt Gitarre und singt im Chor.
 Unser WG-Leben spielt sich hauptsächlich in der Küche ab. Hier treffen wir uns öfters zum quatschen, Kaffee trinken oder lassen gemeinsam den Tag ausklingen. Außerdem gehen wir gerne auf verschiedenste ""kulturelle"" Veranstaltungen oder auch nur auf einen Kuchen ins Café gegenüber. Gemeinsame Kochabende finden wir außerdem super und sind immer offen für neue Rezeptideen. 
 Uns ist es wichtig miteinander zu leben - und nicht nur nebeneinander her, wobei natürlich jeder seine Freiräume hat und sich jederzeit zurückziehen kann. :)
 Wir wünschen uns einen Mitbewohner, mit dem man leichte und lustige, aber bestenfalls auch tiefgründige Gespräche führen kann und der interessiert daran ist, das WG Leben aktiv mitzugestalten."," Wir achten auf Sauberkeit und Ordnung und haben einen Putzplan, den wir auch einhalten. 
 Noch eine kleine Randnotiz: Unsere Waschmaschine hört sich leider immer mehr an wie ein abhebendes Flugzeug, weshalb hier bald für (kostengünstigen) Ersatz gesorgt werden müsste.  
 Bei Fragen oder wenn du interessiert bist, schreib doch gerne eine Mail. Einige Infos über dich darin wären super. Besichtigungstermine können wir dann individuell ausmachen.  
 Wir freuen uns dich kennen zu lernen! :)  
 Liebe Grüße  
 Alina, Jasmin & Jörg",0.0,0,"keine Zweck-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz-Thonberg.10172999.html,3er WG,Reudnitz-Thonberg,    17,293 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz-Thonberg.10172999.html

Holsteinstr. 15,04317 Leipzig Reudnitz-Thonberg,150,50,19.06.2023,2,"Waschmaschine,Spülmaschine,Balkon,Garten,Keller",1,2,0," Du wirst ein wunderschönes helles Altbauzimmer im 2. OG bewohnen. Der Dielenboden und die Ausrichtung Richtung Süden schaffen eine wirklich schöne Atmo. Unser Flur ist super groß und gleichzeitig so eine Art Wohnzimmer mit einer großen Couchecke. Bad und Klo sind auch da. Die Küche ist auch sehr hell und ganz praktisch eingeräumt. Wir bauen ab und zu mal etwas um, es wird schöner und schöner."," Unsere Wohnung liegt sehr Zentral in Reudnitz direkt vor der Haustür halten Straßenbahnen und Busse die dich in jede Himmelsrichtung bringen können. Ins Zentrum sinds 10 Minuten, nach Connewitz und Plagwitz ca. 20. Direkt vorm Haus ist ein großer Park, ein schöner Wald ist auch nicht weit. Außerdem ist ein Späti direkt im Haus, Aldi, Rewe,  Kaufland und Co sind auch in direkter Nähe. Ansonstengibt es hier um die Ecke auch viele Bars, Projekte und Clubs.","WIr wohnen momentan zu viert, Malina zieht in eine andere WG, Inga sucht perspektivisch eine neue Wohnung, Matthias und Tobi bleiben hier wohnen. Wir unternehmen öfters was zusammen und würden uns wünschen, dass du nicht nur wegen der günstigen Miete einziehen möchtest. Komm gern auf einen Drink vorbei dann zeigen wir dir unsere Wohnung und was in unserem Leben passiert. Last but not least: Menschen die antisemitische, rassistische, sexistische oder andere diskriminierende Vorstellungen haben, können sich ein Anschreiben sparen."," Wir suchen bevorgzugt Frauen*, weil uns ein ausgeglicheneres Geschlechterverhältnis wichtig ist & teilen einen feministischen Grundkonsens. 
 Du kannst gern ab sofort auf Kaffee und oder Bier vorbei kommen um dir Zimmer und Wohnung anzuschauen, schreib uns am besten einfach.",1.0,0,"Studenten-WG, keine Zweck-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz-Thonberg.7185516.html,4er WG,Reudnitz-Thonberg,    15,200 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz-Thonberg.7185516.html

Karli,04107 Leipzig Zentrum-Süd,130,130,01.08.2023,2,"Waschmaschine,Spülmaschine,Balkon",2,2,0," Hey du, 
 schön, dass du über unsere Anzeige gestolpert bist! 
 Wenn du ein gemütliches Zimmer im Herzen Leipzigs in einer WG mit entspannten Mitbewohnern suchst, ja dann brauchst du eigentlich gar nicht mehr weitersuchen, du hast es gerade gefunden :) 
 Dein Zimmer wird 16m² groß sein und hat ein hohes Fenster in eine ruhige Nebenstraße. Einziehen könntest du ab Anfang August. Das wäre natürlich ideal, aber ein bisschen später wäre auch in Ordnung. 
 Unsere Wohnung hat einen großen Flur (mit Tischkicker), zwei Bäder mit je einer Dusche und Toilette - so kommt man sich nie in die Quere. Zusätzlich gibt es im größeren Bad noch eine Badewanne. Also immer genug Freiraum für jeden! 
 Am Ende vom Flur haben wir noch eine kleine Abstellkammer, in der ein extra Kühlschrank angeschlossen ist, also selbst wenn du viel isst, ist genug Platz da :) Von der Küche aus kommst du auf unseren sonnigen, gemütlichen Südbalkon, der zum Hof hinaus geht. Im Mietpreis enthalten ist auch das Internet (sonstige Kosten)."," Unsere WG liegt auf der Karl-Liebknecht-Straße und damit bist du stets mittendrin (statt nur dabei :)). Bibliotheken, Post, Konsum, Rossmann und weitere Einkaufsmöglichkeiten sind alle einen Katzensprung entfernt. Nicht nur der Weg zu Uni, HTWK und Bahnhof ist kurz, sondern auch zu den nächsten Bars, Cafés und zur Innenstadt. Die Tram-Haltestelle ist quasi direkt vor der Tür. Außerdem bist du mit dem Rad in Windeseile in allen anderen Stadtteilen aller Himmelsrichtungen. Bis zum Clara-Zetkin-Park oder zum Friedenspark brauchst du 10 Minuten zu Fuß. Am Cospudener See bist du mit dem Rad in 20 Minuten.","Jetzt mal ein bisschen was über uns, deine zukünftigen Mitbewohner:
 Philipp ist das WG-Urgestein, Amina kam 2021 dazu und Tabea Ende letzten Jahres. Robert (auch ""Roooooobert"" genannt) ist ganz neu dabei. Hier wird mal auf dem Flur gekickert, zusammenein Einkaufsausflug zu Kaufland gemacht, zusammen ein Film geschaut, in der Küche gequatscht oder im Sommer an den See gefahren. Da alle verschiedenen Tätigkeiten nachgehen, ist es auch voll in Ordnung, sich zurückzuziehen. Allerdings ist hier eher auch was los und wir suchen deshalb eine Person, die gesellig ist und Lust hat, sich einzubringen. 
 Amina studiert Psychologie und arbeitet nebenbei an einem arbeitsmedizinischem Institut. Wenn du Lust auf einen Seriemarathon oder einfach nur chillen willst, ist Amina die Nummer 1 :) Sie ist eine Leseratte und gleichzeitig für jeden Spaß zu haben und gerne unterwegs. 
 Philipp, oder einfach nur Philly, begeistert nicht nur mit gefühlt einer neuen Pflanze pro Woche in seinem Zimmer, sondern vor allem durch seine Energie. Ob gemeinsam quatschen, Fußball spielen (gern auch im Flur, da ist ja Platz!), Bier trinken, einen gemütlichen Kaffee am Frühstückstisch genießen - Philipp ist immer dabei. 
 Tabea ist in der Ausbildung zur Erzieherin, sie ist gelernte Maßschneiderin und lebt sich oft in Bastelprojekten in ihrem Zimmer aus. Sie hat immer ein offenes Ohr und eine Umarmung für dich bereit. Sie ist ein bekennender Disneyfreak, du wirst eine Einführung bekommen, daran führt kein Weg vorbei! Außerdem ist sie begeisterte Bachata-Tänzerin ;) 
 Rooobert ist ganz neu hier und kommt aus dem analytischen BWL-Bereich. Er war lange als Steuerberater aktiv, will aber jetzt etwas neues versuchen! Robert ist ein sehr umgänglicher, unkomplizierter und stets gut gelaunter Mensch, der immer einen witzigen Spruch auf den Lippen hat. Mit ihm kannst du über Gott und die Welt quatschen, und auch mal ein tiefgründiges Gespräch führen."," Wenn du Lust hast, uns kennenzulernen, dann schreibe doch bitte eine kurze Nachricht und erzähle uns, was dir im Zusammenleben so alles wichtig ist und warum du denkst, dass es mit uns passt! 
 Wir freuen uns auf dich ;) 
 Philly, Amina, Robert und Tabea",1.0,0,"Studenten-WG, keine Zweck-WG, gemischte WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Sued.8691636.html,5er WG,Zentrum-Süd,    16,270 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Zentrum-Sued.8691636.html

Kippenbergstraße,04317 Leipzig Reudnitz-Thonberg,300,25,01.09.2023,,,4,0,0," Unsere Wohnung liegt im 4. Stock und ist dadurch schön hell. Mein Zimmer geht nach Osten raus, man hat also vormittags Sonne, was sehr schön ist!! Es ist um die 16m2 groß und mit allem (und mehr) was man braucht ausgestattet. Gerne kannst du meinen Beamer, Plattenspieler oder E-Bass benutzen :)  Wir haben 2 Bäder, eins davon mit Badewanne, einen langeen Flur und eine cosy Küche mit allem was man braucht und Nachmittagssonne. Außerdem sind wir gerade dabei den Innenhof ein bisschen cosy zu machen!!"," Unsere Wohnung liegt direkt am Lene-Voigt Park und 2 Gehminuten vom „Reudi“, einem anderen kleinen Park mit Basketballkorb und Skatepark, entfernt. Die nächste Haltestelle (Breite Straße) ist genauso wie Späti, Stammbar, Pizza Mario, Burgerladen und Dönerladen nur 3-5 Gehminuten entfernt. Wenn du Lust auf Trubel, cornern oder sweete Bars hast ist die Eisenbahnstraße auch nicht weit!","Wir sind eine 5er WG und du würdest dann mit Pauli (sie/ihr), Jasmin (sie/ihr), Lisi (sie/ihr) und Maschi (sie/ihr) zusammen wohnen :) Pauli ist allerdings auch ab September für 6 Monate im Erasmus in Lyon, d.h. in der Zeit kommt noch eine andere Person :) Wir teilen uns in derWG eig alles, also vor allem Lebensmittel, unsere Solawi usw. aber auch unsere Sorgen und natürlich viele sweet moments. Jasmin und Lisa studieren Sonderpädagogik und Pauli Musik und Deutsch auf Lehramt. Maschi ist mit dem Sonderpädagogikstudium schon fertig, war jetzt 3 Monate in Wien und guckt gerade ein bisschen was die nächste Zeit so bringt! Uns allen ist Harmonie, sweet zueinander sein und offene Kommunikation in der WG sehr wichtig und ich würde sagen, wir sind alle für nen guten Witz, Sommerabende, Pläusche aller Art, zusammen dancen, Aperitivi sippen und einkuscheln zu haben und auch regelmäßig dabei! :)Wie gesagt, wollen wir ehrlich und respektvoll miteinander kommunizieren und es soll in der WG für alle genug Raum geben, die eigenenBedürfnisse und Gedanken auszuprechen. Auch eine queerfeministische Grundeinstellung miteinander zu teilen ist uns sehr wichtig, denn die WG ist für uns ein Safe Space, der für alle gleichermaßen gegeben sein muss.Wenn du Lust hast uns kennenzulernen und das alles für dich sweet klingt schreib uns gerne!", Wir suchen ab 01.09.23 noch eine weitere Zwischenmiete für 6 Monate.  Wenn ihr daran interessiert seid oder jmd kennt meldet euch auch gerne!,,0,"Zweck-WG, Vegetarisch/Vegan",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz-Thonberg.10180722.html,5er WG,Reudnitz-Thonberg,    16,325 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz-Thonberg.10180722.html

Neustädter Straße 34,04315 Leipzig Neustadt-Neuschönefeld,285,25,01.08.2023,3,"Waschmaschine,Spülmaschine,Terrasse,Balkon,Keller,Aufzug,Haustiereerlaubt",3,0,0," Hallo :) wir suchen zum 01.8 eine Flinta* - Person für unsere 4er WG!  
 Wir wohnen in einer gemütlichen und lichtdurchfluteten Maisonette-Wohnung mit Parkett und Fußbodenheizung. Im unteren Bereich, 4. OG, gibt es neben der Abstellkammer und einem Tageslichtbad drei weitere Zimmer, in denen Clara, Lina (ich) und Ilka wohnen. 
 Wenn man die Treppe hinauf geht, kommt man ins Dachgeschoss. Dort befindet sich auch das freie Zimmer, denn Hannah zieht aus. Mit ungefähr 9 qm2 ist es das kleinste Zimmer in unserer Wohnung, entsprechend aber auch das günstigste! Außerdem ist das Zimmer auch in dunklen Jahreszeiten sehr hell und gemütlich, abends kannst du besonder gerade im Sommer eine golden hour genießen! 
 Neben dem frei werdenden Zimmer befindet sich direkt unsere wunderschöne Wohnküche (Küche, Esszimmer und Wohnzimmer vereint) und der anschließende Riiieesen-Balkon, was den größten Teil der Wohnung ausmacht. Hier lässt es sich extrem gut chillen/arbeiten. Oben gibt es außerdem noch ein weiteres Bad mit Badewanne, was hauptsächlich von dir benutzt werden würde - wir sind super selten oben im Bad unterwegs. 
 Dinge, die weder in deinem Zimmer noch in der restlichen Wohnung Platz finden, kannst du unbesorgt in unserem großen Kellerabteil verstauen, bis jetzt haben wir alles super unter gekriegt."," Unsere Wohnung befindet sich in einem Eckhaus der Neustädter/ Meißner Straße. Also nicht weit vom Trubel der Eisenbahnstraße entfernt, aber gerade richtig, um sich davon auch mal zurückziehen zu können. Unsere liebsten Bars und Spätis sind direkt um die Ecke. Die Linien 1, 3, 8 sind nur eine Straße entfernt und die 70 in etwa 5 min zu erreichen. Ansonsten gibt es neben den Einkaufsmöglichkeiten Aldi, Angebot bis Konsum auch zahlreiche Gemüseläden und vielesüße oder salzige Imbisse für den schnellen Hunger. Die Parks (Rabet, Mariannenpark, Elsapark...) und Cafes laden zum flanieren ein.","Ganz flott zu uns: 
 Ich (Lina, 24, sie/ihre) wohne schon seit Anbeginn hier bzw. auf der Eisi, habe gerade mein Staatsexamen in Sonderpädagogik gemacht und schaue jetzt mal wo es mich so hintreibt. Ich bin gerne mit Freund:innen unterwegs, ziehe mich ansonsten zum Malen oder Nähen zurück oder hüpfe auch gerne mal an den See/ gärtnere auf dem Balkon rum. 
 Ilka (24, sie/ihre) studiert in den allerletzten Zügen Ernährungswissenschaften und packt sich die Tage gerne mit arbeiten, vielen Freund:innen und Freizeitspaß voll. Was in den nächsten Monaten passiert ist auch bei ihr auch unklar, erstmal bleibt sie aber in Leipzig bei uns. 
 Clara (24, sie/ihre) ist letzten Herbst bei uns eingezogen, hat Sozialwissenschaften studiert und sammelt gerade neue Erfahrung in verschiedenen Praktika, ist auch super viel unterwegs und unsere Näh-Meisterin.
 Da wir schon einige Zeit in WGs wohnen haben wir inzwischen eine relativ klare Vorstellung wie wir uns das WG-Leben vorstellen. Wir hätten Bock auf eine Flinta* WG und somit auf einen gemütlichen Safe-Space. Da gehören ähnliche Werte und Einstellungen genauso dazu wie zB das respektieren von Sauberkeitsbedürfnissen der Anderen. Uns gefällt die Vorstellung von einer familiären WG, in der Thema Putzen, Care-Arbeit etc. kein Streitpunkt sind. Wir sind alle drei viel unterwegs aber wir hängen super gerne zusammen ab, chillen oben und haben auch in Zukunft Lust auf gemeinsames Kochen, Käffchen oder Filme/Trash-TV an Regentagen.
 P.S. wir haben keinen Platz/Verständnis für jede Form von -ismen/"," Wir sind die kommenden Woche flexibel für Castings, abends passt uns am Besten :) Wir freuen uns!",1.0,0,"Studenten-WG, keine Zweck-WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Neustadt-Neuschoenefeld.9532096.html,4er WG,Neustadt-Neuschönefeld,    9,310 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Neustadt-Neuschoenefeld.9532096.html

nahe der Könneritzer Str.,04229 Leipzig Schleußig,275,75,01.09.2023,2,"Waschmaschine,Spülmaschine,Balkon,Gartenmitbenutzung,Keller,Fahrradkeller",2,0,0," Unsere Wohnung besteht aus 3 Zimmern, dein Zimmer ist 12 m² groß, was durch die hohen Decken aber nicht allzu klein erscheint. Zudem hast du eine Ablagemöglichkeit, die bereits eingebaut ist - so bietet dir das Zimmer genügend Stauraum. Natürlich könntest du dir auch ein Hochbett einbauen :-) 
 Unsere Wohnung liegt in einer ruhigen Nebenstraße direkt an der Kö - das heißt du bist super schnell mitten im Leben und hast trotzdem keine Straßenbahn vor deinem Fenster. 
 Dein Zimmer imponiert durch seine Helligkeit und die hohen Wände! Es ist rechteckig geschnitten und so kannst du dich frei bei der Zimmergestaltung austoben. 
 Zur Wohnung gehört außerdem eine große helle Wohnküche mit EBK und Spülmaschine und ein großer Balkon, auf dem wir morgens frühstücken oder abends versacken können, ein helles Tageslichtbad mit Dusche und Badewanne und premiummäßig 2 Waschbecken ;-) Die Wohnung ist generell super hell und perfekt als Ruhe- und Wohlfühlort."," Die Lage ist perfekt. Das Viertel zähle ich zu einer der schönsten in Leipzig - familiär,  gediegen, super nah am Clara-Park, schöne Altbauten und durch die Lage direkt an der Kö' sind wir mitten im Leben und haben trotzdem nicht den lauten Verkehr direkt vor der Tür. Das heißt zentral, aber ruhig! 
 Plagwitz liegt direkt um die Ecke und mit dem Fahrrad ist man schnell im Auwald, auch zum Cospudner See ist es nicht mehr weit.  
 Einkaufsmöglichkeiten und Tram sind um die Ecke.","Wir sind Leni und Lena und freuen uns auf Dich! 
 Bislang haben wir hier zu dritt gelebt, leider zieht Riccarda jetzt in eine andere Stadt mit ihrem Freund zusammen und wir sind auf der Suche :-) 
 Ich (Leni) bin 27 Jahre liebe es draußen zu sein, Spikeball zu spielen, in der Hängematte am See abzuhängen, praktiziere ab und an Yoga, höre Platten und freue mich über die neuesten Funde von Flohmarkt oder Ebay-Kleinanzeigen, lese,mache Schmuck oder habe irgendein anderes Projekt. Ich liebe es die Wohnung einzurichten und versuche meinen Ebay-Kleinanzeigen-Account nicht allzu überlasten haha. Ansonsten bin ich viel unterwegs, mal mit Freunden, mal bei Freunden in anderen Städten, auf Reisen im In- oder Ausland, auf Festivals, Workshops oder einfach in der Natur! Im Winter genieße ich es aber auch in unserer gemütlichen Wohnungzu sein, mit dir über alles, was uns bewegt zu sprechen, Film- und Kochabende zu machen, aber brauche auch Zeit für mich..also no pressure - alles kann nichts muss. 
 Ich habe eine 80%-Stelle, schreibe nebenbei meine Dissertation und würde mich als entspannter und empathischer Mensch sehen. Mir ist eine gewisse Form von Nachhaltigkeit wichtig. Ich versuche Plastik zu meiden und wenn du Lust auf Biokiste hast- gern! Tendenziell nehme ich mich selbst auch nicht zu ernst, koche gerne frisches Zeug vom Markt, bin eine ziemlich ordentliche, minimalistische und saubere Person (und wünsche mir das auch von meinem/r Mitbewohner/in) , höre Podcasts, schaue auch mal trash-tv und interessiere mich am aktuellen Zeitgeschehen. 
 Lena ist 28 Jahre alt und kann sich für vieles begeistern. Sie trifft sich gerne mit ihren Freunden zum quatschen, brunchen, feiern, essen gehen oder um an den See zu fahren. Sie hat letztes Jahr ihr Masterstudium abgeschlossen, danach gearbeitet und sich jetzt eine 2-monatige Auszeit in Mexiko genommen. Uns ist es total wichtig noch genug Zeit für die schönen Dinge des Lebens zu haben - vielleicht zukünftig gemeinsam mit dir in unserem Dreiergespann? 
 Vielleicht hast du das Gefühl, es könnte passen. Wir würden uns freuen :)"," Die Wohnung betrachten wir als Ruhepol, laden aber natürlich auch mal Freunde zum Essen ein, tanzen mit ihnen durch die Küche oder sitzen auf dem Balkon. Solltest du allerdings den Wunsch auf ständige Homepartys verspüren - finden wir nicht zueinander. Da wir berufstätig sind,  ist es abends unter der Woche eher ruhig bei uns in der Wohnung. Am Wochenende lieben wir es lange zu schlafen und spät zu frühstücken. 
 Wir wünschen uns ein familiäres, solidarisches, entspanntes, unkompliziertes und fröhliches Zusammenleben mit klar angesagten Bedürfnissen, gern mal zusammen kochen und essen, gern das teilen, was sich beim Zusammenleben und gemeinsamen Interessen ergibt. 
 Wir möchten in der Wohnung #noafd#nonazis#keinequerdenker! Ein verantwortungsvoller Umgang und ruhiges Schließen der Türen would be amaaaaaaaaazing.  
 Wenn du dich angesprochen fühlst, meld dich gern. Wir freuen uns auf dich, Lena und Leni :-) 
 PS: Die Miete erscheint dir teuer. Sie ist so hoch angesetzt, weil die Strom- u. Gaskosten stark erhöht wurden. Wir haben aber letztes Jahr jeder 150€ zurück bekommen. Die Miete wird also tendenziell eher weniger.",1.0,0,keine Zweck-WG,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Schleussig.9005744.html,3er WG,Schleußig,    12,350 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Schleussig.9005744.html

Blumenstraße 52,04155 Leipzig Gohlis-Süd,380,50,01.09.2023,3,"Waschmaschine,Spülmaschine,Balkon,Garten,Gartenmitbenutzung,Keller,Fahrradkeller",1,1,0," Das Zimmer ist mit 18 m² praktisch geschnitten, hat ein großes Fenster, wodurch es sehr hell ist. 
 Möbliert ist es komplett mit: 
 Schreibtisch, Stuhl, Kommode, Schrank und einem 1,40 m Bett. 
 Hier noch die Highlights zur Wohnung: 
 - offene Wohnküche  
 - 1. Bad mit freistehender Wanne und Vinyl 
 - 2. Bad mit Dusche (Fliesen) 
 - Fußbodenheizung 
 -  Balkon mit Blick zum ruhigen Innenhof; hier kannst du dich im Sommer entspannen (und Rauchen)"," ZU FUß: 
