Street,Address,rent_cold,additional_cost,free_from,distance,gadgets,female_roommates,male_roommates,divers_roommates,room_description,location_description,flat_live,additional,smoker,accessible,kind_of_flat,Url,type,district,size,price,link
 Schreib mir gerne ein paar Zeilen von dir und hoffentlich bis bald!!",1.0,0.0,Studenten-WG,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.6866147.html,4er WG,Südvorstadt,    25,380 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.6866147.html

Hermann-Liebmann-Str.,04315 Leipzig Neustadt-Neuschönefeld,150,80,01.09.2023,1,"Waschmaschine,Spülmaschine",1,2,0," Schnuckeliges möbilertes 12m^2 Zimmer in großer Altbauwohnung 
 !!! Ganz wahrscheinlich wird das Zimmer/ ein Zimmer auch dauerhaft frei, falls du für länger was suchst!! 
 Hallo liebe Wg-Suchende. 
 Michele (30), Lukas(33) und ich, Fred (32) suchen Zuwachs auf Zwischenmiete, da unser lieber Mitbewohni  Simon für ein paar Monate zum Studieren nach Athen geht. 
 Lasst euch vom relativ kleinen „schnuckeligen Zimmer“ nicht abschrecken...denn unsere  gigantische unsanierte/“baufällige“/teilasanierte 150m² Altbauwohnung bietet noch enormes Ausbreitungspotenzial. 
 Der wohl schönste Raum ist unsere Wohnstube mit Esstisch, Couchecke und Ärker, von dem aus man einen guten Ausblick auf das geschäftige Treiben der Eisenbahnstraße hat. Wenn wir Zuhause sind,  
 halten wir uns eigentlich die meiste Zeit hier auf, erledigen Kram oder hängen miteinander ab. 
 Ein zweites noch nun mittlerweile schon einsatzfähiges super-luxus Objekt dieser Wg ist ein großes Arbeitszimmer. Hier stehen zwei Schreibtische an denen man auch gut konzentriert alles tun kann, was man möchte. Michele näht und baut hier z.B. gern an verschiedensten Dingen. 
 Dieser Altbau ist übrigens so alt, dass diese Wohnung die revolutionäre Technologie der Heizung niemals gesehen hat. Das heißt, Heizen, solidarischen Kohleschleppen, winterliche Mehrkosten und flauschige Wärme!  
 Der kleine Raum wurde allerdings aufgrund eines fehlenden Ofens meistens erst  am Abend mit Elektroheizung erwärmt, weil wir tagsüber sowieso die meiste Zeit in der Stube waren. Trotzdem ist diese Wohnung im Winter leider etwas kalt....da es keine Heizmöglichkeiten in Bädern oder Küche gibt. Ein wenig kälteresistent solltes dualso schon sein.  
 Und jetzt zu uns;  
 Lukas ist Lehrer (ein cooler) unterrichtet Kids auf einer Mittelschule im leipziger Erholungsviertel Grünau! Ansonsten zockt er gerne, trifft Freunde, geht in Kneipieren und treibt viel Sport! 
 Michele arbeitet unter der Woche in einer Unterkunft für geflüchtete Menschen. Sie ist eine super aktive Person die sich gern mit Leuten umgibt, viel Sport treibt und generell für jeden Quatsch zu haben ist.  
 Momentan macht sie Zeitgenössischen Tanz, geht oft Schwimmen oder schwingt die Tischtenniskelle.  
 Wie sich das für einen echten Sportmenschen gehört, wird in der dazwischenliegenden Zeit gern eifrig geraucht, ab und zu gefeiert, in Kneipen, bei Küfas oder draußen rumgehangen.  
 Fred studieret Integrated Design in Dessau. Er ist auf jedenfall auch viel mit Leuten unterwegs  und treibt sich eigentlich überall rum. Am liebsten kniffelnd bei Küfa-Abenden im Kopfsalat,bei FreundInnen, Draußen oder auf Konzerten oder Partys. 
 Sonst spielt er auch gerne Basketball oder Tischtennis oder erkundet mit seinem Roller die Gegend. 
 Für  Unfug, Ausflüge, Abenteuer und jeglichen Kram ist er richtig gerne zu haben und stiftet auch gern dazu an!  
 Ansonsten ist noch zu erwähnen, dass wir  niemanden für zweckmäßiges Zusammenwohnen suchen, sondern uns eine Person wünschen , die aktiver Teil unseres mittlerweile freundschaftlichen Miteinanders wird! 
 Aufgrund vieler Nachrichten und eventueller punktueller Verpeiltheit kann es zu Antwortsengpässen bzw. Nichtantworten kommen. Wir bitten dafür um Entschuldigung! 
 Liebste Grüße",,,,1.0,0.0,Studenten-WG,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Neustadt-Neuschoenefeld.9610612.html,4er WG,Neustadt-Neuschönefeld,    12,230 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Neustadt-Neuschoenefeld.9610612.html

Bernhard-Göring-Straße,04275 Leipzig Südvorstadt,410,0,19.07.2023,3,"Waschmaschine,Spülmaschine,Balkon,Keller,Fahrradkeller",2,1,0," Unsere schöne Altbauwohnung befindet sich im 1. Stockwerk, hat hohe Decken und Parkettboden. Hier findest du eine gemütliche Küche mit Spülmaschine, ein Bad mit Duschbadewanne, ein separates WC, einen Balkon und einen Wintergarten.In unserer WG werden zwei kleine Zimmer mit jeweils 9 und 10 qm frei, für die wir ab dem 19.07. eine Nachmiete suchen. Beide Zimmer haben große Doppelfenster mit Blick auf Balkon und Wintergarten."," Unsere Wohnung befindet sich in der Südvorstadt, kurz vor dem Connewitzer Kreuz und liegt in einer ruhigen Parallelstraße der Karl-Liebknecht-Straße. Supermärkte, Spätis, Cafés, eigentlich alles was das tägliche Leben verlangt sind in wenigen Gehminuten zu erreichen und mit dem Fahrrad ist man schnell im Auwald und am Cossi. Die Tramlinien 9,10,11 und die Buslinien 70 und 60 erreicht man von unserer Wohnung aus in wenigen Minuten. Die Uni erreichst du in etwa 10 Minuten mit dem Fahrrad und die HTWK ist auch direkt um die Ecke!","Wir wünschen uns ein harmonisches und freundschaftliches Zusammenleben, bei dem wir auch mal was gemeinsam machen. Ein Bierchen am Abend in der Küche, gemeinsam kochen oder einfach entspannt zusammensitzen und quatschen wäre schön. Es ist aber auch selbstverständlich, dass jede*r Mal Zeit für sich braucht, also alles ist kein Muss:) Uns ist es wichtig, dass sich alle wohlfühlen und dazu gehört für uns auch offene Kommunikation, Sauberkeit und Ordnung!Zu unserer WG gehören Silas, Klara, Teresa und Lara, die uns aber leider bald zum Ende Ihres Erasmusjahrs verlassen muss.Silas ist 24Jahre alt und studiert Geographie im 2. Semster in Halle. Seine Zeit verbingt er gerne mit seinen Freund*innen mit Bierchen im Park, geht gerne ins Gym und kümmert sich, wenn er zuhause ist, gerne um seine Pflanzen. Er ist ein offener, kommunikativer und entspannter Typ! Klara ist ebenfalls 24 Jahre alt und studiert Spanisch und Französisch im 6. Semester an der Uni Leipzig. In ihrer Freizeit geht sie gerne bouldern, liest viel und beschäftigt sich mit Politik und Feminismus. Falls du mal Bock auf See hast, ist Klara bestimmt dabei! Teresa ist 23 Jahre alt und studiert Kommunikations- und Medienwissenschaften im 2. Semester an der Uni Leipzig. Sie ist ein sehr kommunikativer, offener Mensch und ist für jedes Gesprächs zu haben. In ihrer Freizeit macht sie gerne Sport, trifft sich mit Freund*innen und kocht gerne. P.S. Klara und Teresa sind eigentlich immer auf dem neuesten Stand was Trash TV angeht :)"," Das Zimmer wird ab Mitte Juli frei und wir würden uns sehr freuen, jemanden für langfristig zu finden.  Wichtig bei deinen Zimmern ist, dass es sich um zwei einzelne Zimmer handelt und diese nicht seperat vermietet werden können.Wir warten gerade zudem noch auf unseren Mietvertrag und es könnte sein, dass sich bei deinem Zimmerpreis noch etwas tut.  Bitte schreib uns doch ein paar Sätze über dich und was du dir für dein künftiges WG-Leben wünschst :)Wir freuen uns!Silas, Klara und Teresa",1.0,0.0,"Studenten-WG, keine Zweck-WG, gemischte WG, Vegetarisch/Vegan, Internationals welcome",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.10170642.html,4er WG,Südvorstadt,    19,410 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Suedvorstadt.10170642.html

Holbeinstrasse,04229 Leipzig Schleußig,600,200,01.10.2023,7,"Spülmaschine,Balkon,Garten,Gartenmitbenutzung,Keller,Haustiereerlaubt",,,," Schöner Altbau, drei Zimmer, Balkon, ruhige Lage, schöner Hinterhof mit vielen Kindern. 3 Zimmer, eins ist Durchgangszimmer, Küche etwas klein aber fein. Perfekt für zu zweit oder dritt. Es gibt zwei eingebaute Hochbetten aus Holz und die Küche müsste auchübernommen werden.  
 Ich wiederum brauche einen Tapentenwechsel und suche etwas kleineres für mein Kind und mich (2-3 Zimmer), im Westen oder Nähe, mit Kindern, gemeinschaftliches Wohnen, gerne Hausprojekt oder intergenerative Projekte. Bitte nur TAUSCHANGEBOTE. Danke!",,,,,0.0,,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Schleussig.10167047.html,3-Zimmer-Wohnung  ,Schleußig,    79,800 ,https://www.wg-gesucht.de/wohnungen-in-Leipzig-Schleussig.10167047.html

-,04317 Leipzig Reudnitz,340,150,01.09.2023,3,"Waschmaschine,Spülmaschine,Garten,Gartenmitbenutzung,Keller,Haustiereerlaubt",1,0,0," - auf 9 Monate befristet (September 2023 - Mai 2024)  - enthalten sind: Bett, Wandregal, Kommode, ggf.Schreibtisch, Stuhl, Pinnwand  Bei mir wird von September 2023 bis Mai 2024 ein Zimmer in Reudnitz frei, weil ich für die Zeit im Ausland bin.Dein zukünftiges Zimmer ist circa 16 m2 groß und geht nach Süden raus. Es hat 2 große Fenster und ist weiß gestrichen mit Stuck an der Decke. Genauso wie das Zimmer schaut auch die gemütliche Küche der WG in Richtung Osten und läd‘ zum gemeinsamen Kochen, Filme-oder Spieleabend ein. 
 Das Bad ist mit einer Wanne, Dusche und Waschmaschine ausgestattet. Also alles was man so braucht!"," Die Wohnung liegt im schönen Reudnitz-Thonberg in einer ruhigen Seitenstraße. Dank der guten Anbindung bist du aber in nicht mal 3 Minuten an der Haltstelle ""Breite Straße"" oder ""Riebeck-/Oststraße"" (dahin brauchst du ein bisschen länger).Supermarkt und Gemüseladen sind  direkt um die Ecke, genauso wie ein Fahrradladen, einige Cafes und andere Einkaufsmöglichkeiten. Zieht es dich ins Grüne musst du der Kippenbergstraße nur folgen und schon bist du im Lene-Voigt-Park und auch bis zum Friedenspark istes nicht weit.In der Stadt oder am Hauptcampus bist in circa 10 min. oder in 15 min. mit den öffentlichen Verkehrsmitteln.","Deine Mitbewohnerin für die Zeit ist Marie:Hey, ich bin Marie, 22 Jahre alt und Tiermedizinstudentin im 8. Semester ;) 
 Ich würde mich als aufgeschlossenen undunkomplizierten Menschen beschreiben. In meiner Freizeit verbringe gerne Zeit mit meinen Freunden, treibe Sport oder schnappe mir ein gutes Buch. 
 Mir ist wichtig, dass es keine Zweck-WG ist, man mal zusammen kochen, quatschen oder was unternehmen kann. Dennoch sollte jeder auch seinen Freiraum haben und sich auch in die eigenen ""vier Wänden"" zurückziehen können. 
 Was das Thema Ordnung und Sauberkeit angeht, ist es mir wichtig, dass die gemeinsamen Räume sauber gehalten werden und jeder seinen Teil dazu beträgt; was aber nicht heißt, dass es steril sein muss."," Wenn du denkst, du könntest gut in die WG passen, schreib mir einfach hier im Nachrichtenportal oder per Whatsapp. Am besten ist es, wenn du schon mal ein bisschen von dir erzählst und wie du dir das WG-Leben so vorstellst. 
 Hoffentlich bis bald! 
 Marie",0.0,0.0,"Studenten-WG, keine Zweck-WG",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz.7594263.html,2er WG,Reudnitz,    16,490 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Reudnitz.7594263.html

Bülowstraße 15,04315 Leipzig Volkmarsdorf,244,100,26.07.2023,3,"Waschmaschine,Spülmaschine,Balkon,Gartenmitbenutzung,Keller,Fahrradkeller,Haustiereerlaubt",1,0,1," Das Zimmer ist rechteckig mit zwei sehr großen Südseite-Fenstern. Daher ist es immer schön hell, die Sonne lässt sich aber auch ganz gut mit meinen dunklen Vorhängen ausschließen. Die ganze Wohnung wurde im Frühjahr 2022 erst komplett renoviert und mit einer guten Isolierung + Fußbodenheizung ausgestattet. 
 Ich übergebe dir das Zimmer möbeliert. Im Einzelfall können wir aber gern darüber reden, ob ich das ein oder andere Stück irgendwo zwischenlagere. 
 Sonst haben wir noch eine ziemlich große, gut ausgestattete Wohnküche mit Gasherd, Spülmaschine  und gemütlichem  Sofa. Es grenzt ein  mittelgroßer Balkon an, auf dem man gut ablümmeln kann."," Wir wohnen im schönen Bülowviertel mit einem grünen Garten hinter dem Haus, auf den unser Balkon zeigt (to be fair: ein Zug fährt da aber manchmal auch leider lang). Das Viertel ist sehr beschaulich und ruhig, trotzdem ist man in wenigen Minuten auf der Eisi, wo immer was los ist. Zur anderen Seite kommt man schnell zu Kleingärten, verschiedenen Parks und Wäldchen mit Feuchtwiesen. 
 In 3 Minuten Fußweg ist man bei Lidl und Konsum, fast alle anderen Supermärkte sind in max 5 Minuten auf dem Fahrrad erreichbar.","Du ziehst mit Johanna (sie/ihr/27) und Andy (they/them/30) zusammen. Unsere wilden Zeiten sind wohl vorbei, wir gehen aber schon noch aus. Abundzu auch mal gemeinsam zu einem Konzert, ins Kinooder zu anderen Events. Zum ersten mal betreiben wir dieses Jahr gemeinsam einen Kleingarten, von dessen Erträgen und schöner Lage du sicherlich auch profitieren kannst. Wenn du möchtest kannst du auch in der Kochgemeinschaft mitwirken (jede*r kocht 1x die Woche für die anderen) und im Winter auf Johannas Beamer mit Serien schauen. 
 Johanna macht gerade alsProjektleiterin 3 Tage die Woche soziale Arbeit. Ansonsten so oft es geht im Garten oder im Urlaub, viel am lesen, Musik hören und entdecken. Ehrenamtlich engagiert sie sich für safer use und harm reduction, geht gerne auf Konzerte und die eine oder andere Techno Party. 
 Andy kommt aus den USA und wohnt erst seit einem Jahr in Leipzig. Gerade lernt Andy noch Deutsch in einem Sprachkurs, daher wär es gut wenn du Englisch kannst. Andy ist ein kleiner Nerd und steht auf Animes und Gaming und ist nicht nur diesbezüglich immer für einen guten Schnack zu haben. Zusammen gehen wir auch öfter mal Bouldern im Bloc No Limit oder werkeln an verschiedenen Projekten in der Wohnung oder im Garten rum.
 Mehr dann gerne persönlich :)"," Als dritte Person wünschen wir uns eine flinta* Person, wenn du kein Macker bist darfst du dich aber auch gerne melden! Bei uns herrscht ein soldarisches Miteinander, bei dem wir nicht über die Verteilung von Repro-Arbeit streiten müssen, aufeinander Acht geben und offen kommunizieren. 
 Ohne einigermaßen passable Englischkenntnisse wird das mit uns wohl leider nix, da es echt schade wäre wenn sich nicht alle miteinander verständigen könnten. Außerdem wäre es nice wenn du schon einigermaßen im Leben stehst und unser zu Hause hauptsächlich entspannter Rückzugsort ist. Natürlich darf es aber auch mal laut sein und lange gehen. 
 Über Ein- und Auszugsdatum können wir im Einzelfall auch nochmal reden und schauen was allen Beteiligten am besten passt. 
 Wenn du dir vorstellen kannst uns zu treffen schreib doch gern eine Nachricht mit ein paar Zeilen über dich auf Englisch, sonst muss Andy den Übersetzer hinzuziehen. 
 Bis denni :)",1.0,0.0,"keine Zweck-WG, gemischte WG, Vegetarisch/Vegan",https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Volkmarsdorf.10094448.html,3er WG,Volkmarsdorf,    16,344 ,https://www.wg-gesucht.de/wg-zimmer-in-Leipzig-Volkmarsdorf.10094448.html

Georg-Schumann-Str. 281,04159 Leipzig Möckern,399,130,01.08.2023,2,"Gartenmitbenutzung,Haustiereerlaubt",,,," Diese schöne 2-Zimmer-Altbau-Wohnung wartet auf einen neuen Mieter. 
 Der Einzug ist wahrscheinlich schon im JULI oder AUGUST möglich, spätestens aber zum 1. OKTOBER 2023.  
 Sie ist perfekt geeignet für Singles oder Paare. 
 Die schön helle Wohnung wurde vor wenigen Jahren frisch renoviert und ist ca. 50qm groß. Sie hat 2 Zimmer, ein Bad mit Dusche und eine offene Küchenzeile, in der man eine Küche perfekt einpassen kann. 
 Die Wohnung sticht durch ihre schönen Stuckelemente an der Decke hervor.  
 Die Wohnung befindet sich im 3. Stock eines saniertenAltbaus mit Denkmalfassade und historischem Treppenhaus. Hinten raus gibt es einen wunderschönen großen Garten, der gerne genutzt werden darf. 
